# Project Volt WS4 - R22a SOC trajectories, mode (b) pure series at the delivered pack, all 8 VOLT-REG seeds x 3 ordered cases
# decimated to 5.0 s (every 50th 10 Hz sample); the full-rate reference trajectory is in data/trace_series_duty_v2_nominal_seed23_10Hz.csv
# SOC is fraction of USABLE bus energy (11.083608 kWh)
case,seed,t_s,SOC,P_bus_load_kW,P_batt_bus_kW,engine_on
alt2000m_45C,7,3985.0,0.553888,81.6369,-1.0231,1
alt2000m_45C,7,3990.0,0.553672,83.2400,-2.6261,1
alt2000m_45C,7,3995.0,0.553227,84.5634,-3.9495,1
alt2000m_45C,7,4000.0,0.552754,83.6017,-2.9878,1
alt2000m_45C,7,4005.0,0.552583,79.9027,0.7112,1
alt2000m_45C,7,4010.0,0.553448,65.5789,15.0350,1
alt2000m_45C,7,4015.0,0.556723,51.5168,29.0971,1
alt2000m_45C,7,4020.0,0.559400,56.2004,24.4135,1
alt2000m_45C,7,4025.0,0.563358,53.5710,27.0429,1
alt2000m_45C,7,4030.0,0.567174,53.2440,27.3699,1
alt2000m_45C,7,4035.0,0.572023,43.1819,37.4320,1
alt2000m_45C,7,4040.0,0.578441,28.8960,51.7179,1
alt2000m_45C,7,4045.0,0.586658,6.0561,74.5578,1
alt2000m_45C,7,4050.0,0.596075,-19.0368,99.6507,1
alt2000m_45C,7,4055.0,0.607786,-8.6390,89.2529,1
alt2000m_45C,7,4060.0,0.619349,-16.8622,97.4760,1
alt2000m_45C,7,4065.0,0.632326,-28.6606,109.2745,1
alt2000m_45C,7,4070.0,0.646437,-36.9744,117.5882,1
alt2000m_45C,7,4075.0,0.661225,-39.8318,120.4457,1
alt2000m_45C,7,4080.0,0.675768,-43.0612,123.6751,1
alt2000m_45C,7,4085.0,0.690833,-34.4257,115.0396,1
alt2000m_45C,7,4090.0,0.705109,-37.1249,117.7388,1
alt2000m_45C,7,4095.0,0.719295,-38.1570,118.7709,1
alt2000m_45C,7,4100.0,0.732854,-27.8181,108.4320,1
alt2000m_45C,7,4105.0,0.745753,-23.2482,103.8621,1
alt2000m_45C,7,4110.0,0.751669,-19.6233,19.6233,0
alt2000m_45C,7,4115.0,0.753920,-17.7471,17.7471,0
alt2000m_45C,7,4120.0,0.756372,-66.3160,66.3160,0
alt2000m_45C,7,4125.0,0.764527,-67.0760,67.0760,0
alt2000m_45C,7,4130.0,0.770024,-38.1197,38.1197,0
alt2000m_45C,7,4135.0,0.774246,-23.1759,23.1759,0
alt2000m_45C,7,4140.0,0.776644,-20.4251,20.4251,0
alt2000m_45C,7,4145.0,0.779293,-24.2037,24.2037,0
alt2000m_45C,7,4150.0,0.782190,-26.5800,26.5800,0
alt2000m_45C,7,4155.0,0.784116,-0.1447,0.1447,0
alt2000m_45C,7,4160.0,0.784798,-7.0742,7.0742,0
alt2000m_45C,7,4165.0,0.786887,-28.4805,28.4805,0
alt2000m_45C,7,4170.0,0.789337,-14.8577,14.8577,0
alt2000m_45C,7,4175.0,0.790163,-2.8246,2.8246,0
alt2000m_45C,7,4180.0,0.791467,-10.1085,10.1085,0
alt2000m_45C,7,4185.0,0.792756,-18.2227,18.2227,0
alt2000m_45C,7,4190.0,0.794311,-14.5498,14.5498,0
alt2000m_45C,7,4195.0,0.795025,-6.5543,6.5543,0
alt2000m_45C,7,4200.0,0.795908,-24.6343,24.6343,0
alt2000m_45C,7,4205.0,0.799304,-31.3629,31.3629,0
alt2000m_45C,7,4210.0,0.803461,-25.7499,25.7499,0
alt2000m_45C,7,4215.0,0.805438,-8.7235,8.7235,0
alt2000m_45C,7,4220.0,0.806417,-0.8711,0.8711,0
alt2000m_45C,7,4225.0,0.807227,-5.0941,5.0941,0
alt2000m_45C,7,4230.0,0.807715,-3.9868,3.9868,0
alt2000m_45C,7,4235.0,0.808584,1.9355,-1.9355,0
alt2000m_45C,7,4240.0,0.806805,14.7993,-14.7993,0
alt2000m_45C,7,4245.0,0.805047,17.9167,-17.9167,0
alt2000m_45C,7,4250.0,0.804226,-3.7219,3.7219,0
alt2000m_45C,7,4255.0,0.802373,16.7230,-16.7230,0
alt2000m_45C,7,4260.0,0.800889,-3.1602,3.1602,0
alt2000m_45C,7,4265.0,0.799384,18.0308,-18.0308,0
alt2000m_45C,7,4270.0,0.797194,16.2699,-16.2699,0
alt2000m_45C,7,4275.0,0.795099,22.7720,-22.7720,0
alt2000m_45C,7,4280.0,0.790691,42.2907,-42.2907,0
alt2000m_45C,7,4285.0,0.785999,32.1114,-32.1114,0
alt2000m_45C,7,4290.0,0.780886,43.3415,-43.3415,0
alt2000m_45C,7,4295.0,0.776418,45.5969,-45.5969,0
alt2000m_45C,7,4300.0,0.769755,48.4014,-48.4014,0
alt2000m_45C,7,4305.0,0.762742,58.0737,-58.0737,0
alt2000m_45C,7,4310.0,0.754815,59.5045,-59.5045,0
alt2000m_45C,7,4315.0,0.746706,58.2230,-58.2230,0
alt2000m_45C,7,4320.0,0.738992,76.0853,-76.0853,0
alt2000m_45C,7,4325.0,0.729321,83.5467,-83.5467,0
alt2000m_45C,7,4330.0,0.720219,70.0537,-70.0537,0
alt2000m_45C,7,4335.0,0.712553,54.3896,-54.3896,0
alt2000m_45C,7,4340.0,0.706201,39.6951,-39.6951,0
alt2000m_45C,7,4345.0,0.700670,39.7148,-39.7148,0
alt2000m_45C,7,4350.0,0.693855,66.0623,-66.0623,0
alt2000m_45C,7,4355.0,0.687029,41.8104,-41.8104,0
alt2000m_45C,7,4360.0,0.680615,54.8768,-54.8768,0
alt2000m_45C,7,4365.0,0.674994,28.6117,-28.6117,0
alt2000m_45C,7,4370.0,0.670022,35.5692,-35.5692,0
alt2000m_45C,7,4375.0,0.666556,18.0368,-18.0368,0
alt2000m_45C,7,4380.0,0.664628,17.9788,-17.9788,0
alt2000m_45C,7,4385.0,0.660940,31.3287,-31.3287,0
alt2000m_45C,7,4390.0,0.656955,33.5819,-33.5819,0
alt2000m_45C,7,4395.0,0.652736,25.8524,-25.8524,0
alt2000m_45C,7,4400.0,0.649342,33.8235,-33.8235,0
alt2000m_45C,7,4405.0,0.644053,42.6508,-42.6508,0
alt2000m_45C,7,4410.0,0.637714,48.8377,-48.8377,0
alt2000m_45C,7,4415.0,0.632703,23.1538,-23.1538,0
alt2000m_45C,7,4420.0,0.629049,41.6898,-41.6898,0
alt2000m_45C,7,4425.0,0.620154,69.4340,-69.4340,0
alt2000m_45C,7,4430.0,0.610710,90.6437,-90.6437,0
alt2000m_45C,7,4435.0,0.604455,45.3990,-45.3990,0
alt2000m_45C,7,4440.0,0.598060,28.7292,-28.7292,0
alt2000m_45C,7,4445.0,0.592838,50.9310,-50.9310,0
alt2000m_45C,7,4450.0,0.586453,54.3693,-54.3693,0
alt2000m_45C,7,4455.0,0.579789,48.7221,-48.7221,0
alt2000m_45C,7,4460.0,0.573781,44.9814,-44.9814,0
alt2000m_45C,7,4465.0,0.569544,35.1401,-35.1401,0
alt2000m_45C,7,4470.0,0.564196,44.5594,-44.5594,0
alt2000m_45C,7,4475.0,0.558245,47.3197,-47.3197,0
alt2000m_45C,7,4480.0,0.553205,43.1695,-43.1695,0
alt2000m_45C,7,4485.0,0.549124,23.8048,-23.8048,0
alt2000m_45C,7,4490.0,0.544669,36.1475,-36.1475,0
alt2000m_45C,7,4495.0,0.541563,23.3735,-23.3735,0
alt2000m_45C,7,4500.0,0.538463,31.8898,-31.8898,0
alt2000m_45C,7,4505.0,0.533808,36.7890,-36.7890,0
alt2000m_45C,7,4510.0,0.528510,39.1989,-39.1989,0
alt2000m_45C,7,4515.0,0.523637,25.3755,-25.3755,0
alt2000m_45C,7,4520.0,0.519467,37.4519,-37.4519,0
alt2000m_45C,7,4525.0,0.513578,39.0714,-39.0714,0
alt2000m_45C,7,4530.0,0.507677,61.2636,-61.2636,0
alt2000m_45C,7,4535.0,0.498795,55.6510,-55.6510,0
alt2000m_45C,7,4540.0,0.492431,48.1864,-48.1864,0
alt2000m_45C,7,4545.0,0.484219,75.5255,-75.5255,0
alt2000m_45C,7,4550.0,0.475197,76.6556,-76.6556,0
alt2000m_45C,7,4555.0,0.465755,79.9568,-79.9568,0
alt2000m_45C,7,4560.0,0.455703,79.7242,-79.7242,0
alt2000m_45C,7,4565.0,0.444548,92.1454,-92.1454,0
alt2000m_45C,7,4570.0,0.432734,89.0400,-89.0400,0
alt2000m_45C,7,4575.0,0.420813,105.1680,-105.1680,0
alt2000m_45C,7,4580.0,0.407369,96.5585,-96.5585,0
alt2000m_45C,7,4585.0,0.395241,81.6269,-81.6269,0
alt2000m_45C,7,4590.0,0.383700,96.3004,-96.3004,0
alt2000m_45C,7,4595.0,0.373440,73.4671,-73.4671,0
alt2000m_45C,7,4600.0,0.364368,74.7260,-74.7260,0
alt2000m_45C,7,4605.0,0.354480,72.1024,-72.1024,0
alt2000m_45C,7,4610.0,0.350334,59.8681,20.7458,1
alt2000m_45C,7,4615.0,0.352683,75.2366,5.3773,1
alt2000m_45C,7,4620.0,0.353543,76.3121,4.3018,1
alt2000m_45C,7,4625.0,0.353196,78.9374,1.6765,1
alt2000m_45C,7,4630.0,0.352545,73.7762,6.8377,1
alt2000m_45C,7,4635.0,0.353311,67.7224,12.8915,1
alt2000m_45C,7,4640.0,0.354996,68.4917,12.1222,1
alt2000m_45C,7,4645.0,0.355365,84.6361,-4.0222,1
alt2000m_45C,7,4650.0,0.355900,67.7886,12.8253,1
alt2000m_45C,7,4655.0,0.360021,54.0471,26.5668,1
alt2000m_45C,7,4660.0,0.362716,56.0694,24.5445,1
alt2000m_45C,7,4665.0,0.367717,41.3628,39.2511,1
alt2000m_45C,7,4670.0,0.371077,65.3358,15.2781,1
alt2000m_45C,7,4675.0,0.374327,59.8850,20.7289,1
alt2000m_45C,7,4680.0,0.375682,80.6119,0.0020,1
alt2000m_45C,7,4685.0,0.377411,67.5710,13.0429,1
alt2000m_45C,7,4690.0,0.378337,78.4630,2.1508,1
alt2000m_45C,7,4695.0,0.378592,90.8035,-10.1897,1
alt2000m_45C,7,4700.0,0.378921,56.2477,24.3662,1
alt2000m_45C,7,4705.0,0.379687,63.6541,16.9598,1
alt2000m_45C,7,4710.0,0.380118,78.0808,2.5331,1
alt2000m_45C,7,4715.0,0.380419,76.4278,4.1861,1
alt2000m_45C,7,4720.0,0.383024,51.8024,28.8115,1
alt2000m_45C,7,4725.0,0.386922,48.9527,31.6612,1
alt2000m_45C,7,4730.0,0.391082,36.6019,44.0119,1
alt2000m_45C,7,4735.0,0.396057,27.9829,52.6310,1
alt2000m_45C,7,4740.0,0.400805,38.4542,42.1597,1
alt2000m_45C,7,4745.0,0.405024,37.3379,43.2760,1
alt2000m_45C,7,4750.0,0.410174,31.6653,48.9486,1
alt2000m_45C,7,4755.0,0.415658,37.5391,43.0748,1
alt2000m_45C,7,4760.0,0.424312,-27.4477,108.0616,1
alt2000m_45C,7,4765.0,0.437873,-30.5127,111.1266,1
alt2000m_45C,7,4770.0,0.448392,15.8038,64.8101,1
alt2000m_45C,7,4775.0,0.456716,9.8141,70.7998,1
alt2000m_45C,7,4780.0,0.467424,-23.0144,103.6282,1
alt2000m_45C,7,4785.0,0.478137,-2.2247,82.8386,1
alt2000m_45C,7,4790.0,0.487716,5.3737,75.2402,1
alt2000m_45C,7,4795.0,0.499111,-11.9787,92.5926,1
alt2000m_45C,7,4800.0,0.509838,-9.9253,90.5392,1
alt2000m_45C,7,4805.0,0.522265,-22.1411,102.7550,1
alt2000m_45C,7,4810.0,0.533956,-1.4606,82.0745,1
alt2000m_45C,7,4815.0,0.545660,-17.4819,98.0958,1
alt2000m_45C,7,4820.0,0.555870,0.1106,80.5033,1
alt2000m_45C,7,4825.0,0.566794,-9.6027,90.2166,1
alt2000m_45C,7,4830.0,0.576839,-8.2543,88.8682,1
alt2000m_45C,7,4835.0,0.588551,-16.9868,97.6007,1
alt2000m_45C,7,4840.0,0.598476,1.4652,79.1487,1
alt2000m_45C,7,4845.0,0.606732,18.7506,61.8633,1
alt2000m_45C,7,4850.0,0.615269,7.9876,72.6263,1
alt2000m_45C,7,4855.0,0.622672,24.3646,56.2493,1
alt2000m_45C,7,4860.0,0.629974,20.1011,60.5128,1
alt2000m_45C,7,4865.0,0.637180,23.8344,56.7795,1
alt2000m_45C,7,4870.0,0.642402,29.2871,51.3268,1
alt2000m_45C,7,4875.0,0.648144,33.2792,47.3347,1
alt2000m_45C,7,4880.0,0.654231,29.6006,51.0133,1
alt2000m_45C,7,4885.0,0.658541,44.8313,35.7826,1
alt2000m_45C,7,4890.0,0.663115,51.0855,29.5284,1
alt2000m_45C,7,4895.0,0.667390,54.4048,26.2091,1
alt2000m_45C,7,4900.0,0.671015,36.2377,44.3762,1
alt2000m_45C,7,4905.0,0.676758,41.5086,39.1053,1
alt2000m_45C,7,4910.0,0.681549,42.7051,37.9088,1
alt2000m_45C,7,4915.0,0.684654,65.7706,14.8433,1
alt2000m_45C,7,4920.0,0.688600,50.9734,29.6405,1
alt2000m_45C,7,4925.0,0.691945,54.0042,26.6097,1
alt2000m_45C,7,4930.0,0.694767,61.5044,19.1095,1
alt2000m_45C,7,4935.0,0.696885,61.5890,19.0249,1
alt2000m_45C,7,4940.0,0.699398,58.3847,22.2292,1
alt2000m_45C,7,4945.0,0.702560,49.0620,31.5519,1
alt2000m_45C,7,4950.0,0.705010,68.3940,12.2199,1
alt2000m_45C,7,4955.0,0.707179,55.2495,25.3644,1
alt2000m_45C,7,4960.0,0.709949,50.0073,30.6066,1
alt2000m_45C,7,4965.0,0.712087,70.7752,9.8387,1
alt2000m_45C,7,4970.0,0.712385,70.2531,10.3608,1
alt2000m_45C,7,4975.0,0.715470,61.5550,19.0589,1
alt2000m_45C,7,4980.0,0.717035,68.0812,12.5327,1
alt2000m_45C,7,4985.0,0.718167,86.6166,-6.0027,1
alt2000m_45C,7,4990.0,0.718604,67.7997,12.8142,1
alt2000m_45C,7,4995.0,0.719957,75.6527,4.9612,1
alt2000m_45C,7,5000.0,0.719140,85.7618,-5.1479,1
alt2000m_45C,7,5005.0,0.719936,83.8400,-3.2261,1
alt2000m_45C,7,5010.0,0.721912,57.1622,23.4517,1
alt2000m_45C,7,5015.0,0.723660,68.2255,12.3884,1
alt2000m_45C,7,5020.0,0.725125,72.7876,7.8263,1
alt2000m_45C,7,5025.0,0.727263,56.6617,23.9522,1
alt2000m_45C,7,5030.0,0.730529,44.5666,36.0473,1
alt2000m_45C,7,5035.0,0.734117,55.8600,24.7539,1
alt2000m_45C,7,5040.0,0.736838,64.4911,16.1227,1
alt2000m_45C,7,5045.0,0.739947,56.5856,24.0283,1
alt2000m_45C,7,5050.0,0.743768,46.2878,34.3261,1
alt2000m_45C,7,5055.0,0.746896,57.9421,22.6718,1
alt2000m_45C,7,5060.0,0.749666,50.9330,-50.9330,0
alt2000m_45C,7,5065.0,0.742959,42.0225,-42.0225,0
alt2000m_45C,7,5070.0,0.737464,42.2067,-42.2067,0
alt2000m_45C,7,5075.0,0.732490,38.3499,-38.3499,0
alt2000m_45C,7,5080.0,0.729918,18.0000,-18.0000,0
alt2000m_45C,7,5085.0,0.727837,1.9673,-1.9673,0
alt2000m_45C,7,5090.0,0.726906,18.3384,-18.3384,0
alt2000m_45C,7,5095.0,0.723454,16.4014,-16.4014,0
alt2000m_45C,7,5100.0,0.719268,33.5004,-33.5004,0
alt2000m_45C,7,5105.0,0.716041,28.1570,-28.1570,0
alt2000m_45C,7,5110.0,0.710488,39.6111,-39.6111,0
alt2000m_45C,7,5115.0,0.710413,-21.3561,21.3561,0
alt2000m_45C,7,5120.0,0.712959,-15.2379,15.2379,0
alt2000m_45C,7,5125.0,0.713211,10.9582,-10.9582,0
alt2000m_45C,7,5130.0,0.710588,32.3671,-32.3671,0
alt2000m_45C,7,5135.0,0.708110,18.4128,-18.4128,0
alt2000m_45C,7,5140.0,0.705770,21.3257,-21.3257,0
alt2000m_45C,7,5145.0,0.704294,15.2599,-15.2599,0
alt2000m_45C,7,5150.0,0.701361,26.5861,-26.5861,0
alt2000m_45C,7,5155.0,0.699661,30.2012,-30.2012,0
alt2000m_45C,7,5160.0,0.696691,4.7432,-4.7432,0
alt2000m_45C,7,5165.0,0.694381,18.9187,-18.9187,0
alt2000m_45C,7,5170.0,0.691822,20.2619,-20.2619,0
alt2000m_45C,7,5175.0,0.688634,23.7352,-23.7352,0
alt2000m_45C,7,5180.0,0.685859,19.0505,-19.0505,0
alt2000m_45C,7,5185.0,0.682356,26.0451,-26.0451,0
alt2000m_45C,7,5190.0,0.678596,33.3923,-33.3923,0
alt2000m_45C,7,5195.0,0.672938,56.3836,-56.3836,0
alt2000m_45C,7,5200.0,0.668484,33.6641,-33.6641,0
alt2000m_45C,7,5205.0,0.665291,14.2728,-14.2728,0
alt2000m_45C,7,5210.0,0.663036,15.2708,-15.2708,0
alt2000m_45C,7,5215.0,0.661437,5.1176,-5.1176,0
alt2000m_45C,7,5220.0,0.659285,29.7228,-29.7228,0
alt2000m_45C,7,5225.0,0.656833,3.7787,-3.7787,0
alt2000m_45C,7,5230.0,0.656779,5.1142,-5.1142,0
alt2000m_45C,7,5235.0,0.656396,9.2892,-9.2892,0
alt2000m_45C,7,5240.0,0.654328,26.3320,-26.3320,0
alt2000m_45C,7,5245.0,0.650657,26.9266,-26.9266,0
alt2000m_45C,7,5250.0,0.647938,22.0500,-22.0500,0
alt2000m_45C,7,5255.0,0.644253,24.4236,-24.4236,0
alt2000m_45C,7,5260.0,0.640897,19.5732,-19.5732,0
alt2000m_45C,7,5265.0,0.636439,34.6410,-34.6410,0
alt2000m_45C,7,5270.0,0.630982,35.0119,-35.0119,0
alt2000m_45C,7,5275.0,0.626412,29.5794,-29.5794,0
alt2000m_45C,7,5280.0,0.622578,23.8198,-23.8198,0
alt2000m_45C,7,5285.0,0.622313,-66.8571,66.8571,0
alt2000m_45C,7,5290.0,0.630430,-66.5871,66.5871,0
alt2000m_45C,7,5295.0,0.638243,-53.9757,53.9757,0
alt2000m_45C,7,5300.0,0.642160,-10.8549,10.8549,0
alt2000m_45C,7,5305.0,0.642028,2.0000,-2.0000,0
alt2000m_45C,7,5310.0,0.641770,2.0000,-2.0000,0
alt2000m_45C,7,5315.0,0.641511,2.0000,-2.0000,0
alt2000m_45C,7,5320.0,0.641253,2.0000,-2.0000,0
alt2000m_45C,7,5325.0,0.637330,56.0950,-56.0950,0
alt2000m_45C,7,5330.0,0.626854,100.8095,-100.8095,0
alt2000m_45C,7,5335.0,0.614589,89.9732,-89.9732,0
alt2000m_45C,7,5340.0,0.603461,83.0958,-83.0958,0
alt2000m_45C,7,5345.0,0.592972,79.9330,-79.9330,0
alt2000m_45C,7,5350.0,0.582678,79.8964,-79.8964,0
alt2000m_45C,7,5355.0,0.571643,67.2419,-67.2419,0
alt2000m_45C,7,5360.0,0.563744,61.4080,-61.4080,0
alt2000m_45C,7,5365.0,0.555686,59.6473,-59.6473,0
alt2000m_45C,7,5370.0,0.546538,76.6355,-76.6355,0
alt2000m_45C,7,5375.0,0.537381,74.3329,-74.3329,0
alt2000m_45C,7,5380.0,0.527711,82.3798,-82.3798,0
alt2000m_45C,7,5385.0,0.518271,60.2774,-60.2774,0
alt2000m_45C,7,5390.0,0.510924,50.1415,-50.1415,0
alt2000m_45C,7,5395.0,0.502796,62.5381,-62.5381,0
alt2000m_45C,7,5400.0,0.494782,56.4380,-56.4380,0
alt2000m_45C,7,5405.0,0.485491,63.4809,-63.4809,0
alt2000m_45C,7,5410.0,0.477024,71.8557,-71.8557,0
alt2000m_45C,7,5415.0,0.469137,56.9721,-56.9721,0
alt2000m_45C,7,5420.0,0.461288,59.2317,-59.2317,0
alt2000m_45C,7,5425.0,0.453962,54.5397,-54.5397,0
alt2000m_45C,7,5430.0,0.445596,67.0958,-67.0958,0
alt2000m_45C,7,5435.0,0.436550,59.8123,-59.8123,0
alt2000m_45C,7,5440.0,0.429855,50.6040,-50.6040,0
alt2000m_45C,7,5445.0,0.421650,61.8397,-61.8397,0
alt2000m_45C,7,5450.0,0.415109,55.0409,-55.0409,0
alt2000m_45C,7,5455.0,0.407941,54.7035,-54.7035,0
alt2000m_45C,7,5460.0,0.401488,32.9309,-32.9309,0
alt2000m_45C,7,5465.0,0.395996,43.6473,-43.6473,0
alt2000m_45C,7,5470.0,0.390837,29.6713,-29.6713,0
alt2000m_45C,7,5475.0,0.386857,33.8400,-33.8400,0
alt2000m_45C,7,5480.0,0.382544,34.7074,-34.7074,0
alt2000m_45C,7,5485.0,0.377119,32.2243,-32.2243,0
alt2000m_45C,7,5490.0,0.372704,36.7047,-36.7047,0
alt2000m_45C,7,5495.0,0.367451,39.4523,-39.4523,0
alt2000m_45C,7,5500.0,0.363033,24.2299,-24.2299,0
alt2000m_45C,7,5505.0,0.358146,58.9771,-58.9771,0
alt2000m_45C,7,5510.0,0.351312,40.5686,-40.5686,0
alt2000m_45C,7,5515.0,0.353097,47.7475,32.8664,1
alt2000m_45C,7,5520.0,0.358631,-6.9073,87.5212,1
alt2000m_45C,7,5525.0,0.369489,-10.3081,90.9220,1
alt2000m_45C,7,5530.0,0.379059,30.9088,49.7051,1
alt2000m_45C,7,5535.0,0.384987,30.2480,50.3659,1
alt2000m_45C,7,5540.0,0.391851,12.4894,68.1245,1
alt2000m_45C,7,5545.0,0.399293,27.4909,53.1230,1
alt2000m_45C,7,5550.0,0.404696,33.4701,47.1438,1
alt2000m_45C,7,5555.0,0.410996,25.4846,55.1293,1
alt2000m_45C,7,5560.0,0.416818,23.7656,56.8483,1
alt2000m_45C,7,5565.0,0.424600,10.4772,70.1367,1
alt2000m_45C,7,5570.0,0.431983,13.1124,67.5014,1
alt2000m_45C,7,5575.0,0.438456,26.8147,53.7992,1
alt2000m_45C,7,5580.0,0.444352,37.7177,42.8962,1
alt2000m_45C,7,5585.0,0.450277,32.0563,48.5576,1
alt2000m_45C,7,5590.0,0.457293,30.7077,49.9062,1
alt2000m_45C,7,5595.0,0.464471,30.0119,50.6020,1
alt2000m_45C,7,5600.0,0.471428,19.3511,61.2628,1
alt2000m_45C,7,5605.0,0.478774,10.2473,70.3666,1
alt2000m_45C,7,5610.0,0.488106,8.2623,72.3516,1
alt2000m_45C,7,5615.0,0.497770,-2.1218,82.7357,1
alt2000m_45C,7,5620.0,0.508017,-18.4366,99.0505,1
alt2000m_45C,7,5625.0,0.519514,0.7342,79.8797,1
alt2000m_45C,7,5630.0,0.528503,-2.8896,83.5035,1
alt2000m_45C,7,5635.0,0.537399,9.2694,71.3445,1
alt2000m_45C,7,5640.0,0.546395,-2.7010,83.3149,1
alt2000m_45C,7,5645.0,0.554845,16.5072,64.1067,1
alt2000m_45C,7,5650.0,0.562594,20.3519,60.2620,1
alt2000m_45C,7,5655.0,0.570378,17.7862,62.8277,1
alt2000m_45C,7,5660.0,0.578410,17.0638,63.5501,1
alt2000m_45C,7,5665.0,0.587217,1.9438,78.6701,1
alt2000m_45C,7,5670.0,0.595875,9.1681,71.4458,1
alt2000m_45C,7,5675.0,0.604715,13.1802,67.4337,1
alt2000m_45C,7,5680.0,0.614231,-66.8564,147.4703,1
alt2000m_45C,7,5685.0,0.632134,-66.2898,146.9037,1
alt2000m_45C,7,5690.0,0.649377,-43.3253,123.9392,1
alt2000m_45C,7,5695.0,0.660838,2.0000,78.6139,1
alt2000m_45C,7,5700.0,0.670394,2.0000,78.6139,1
alt2000m_45C,7,5705.0,0.679949,2.0000,78.6139,1
alt2000m_45C,7,5710.0,0.689505,2.0000,78.6139,1
alt2000m_45C,7,5715.0,0.697894,31.9135,48.7004,1
alt2000m_45C,7,5720.0,0.701034,74.8174,5.7965,1
alt2000m_45C,7,5725.0,0.700912,75.4368,5.1771,1
alt2000m_45C,7,5730.0,0.702593,59.6807,20.9332,1
alt2000m_45C,7,5735.0,0.708374,15.2787,65.3352,1
alt2000m_45C,7,5740.0,0.715833,22.3366,58.2773,1
alt2000m_45C,7,5745.0,0.722990,24.3059,56.3080,1
alt2000m_45C,7,5750.0,0.728591,40.0727,40.5412,1
alt2000m_45C,7,5755.0,0.733833,31.0395,49.5744,1
alt2000m_45C,7,5760.0,0.740200,36.9978,43.6161,1
