t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW,P_direct_kW,lockup,eng_rpm_locked
304.0000,42.3269,11.7575,0.1626,2323.6961,15.2517,0.0000,0.0000,849.6540
305.0000,42.2726,11.7424,0.1678,2335.4553,7.7763,0.0000,0.0000,848.5634
306.0000,41.9671,11.6575,0.1732,2347.1582,6.2223,0.0000,0.0000,842.4316
307.0000,41.6799,11.5778,0.1787,2358.7776,4.8162,0.0000,0.0000,836.6663
308.0000,41.3034,11.4732,0.1843,2370.3071,0.5981,0.0000,0.0000,829.1081
309.0000,40.7657,11.3238,0.1900,2381.7027,2.2247,0.0000,0.0000,818.3150
310.0000,40.4558,11.2377,0.1957,2392.9807,3.9448,0.0000,0.0000,812.0942
311.0000,40.0944,11.1373,0.2014,2404.1652,5.7668,0.0000,0.0000,804.8386
312.0000,39.8946,11.0818,0.2072,2415.2736,6.8436,0.0000,0.0000,800.8275
313.0000,39.6010,11.0003,0.2130,2426.3182,4.9956,0.0000,0.0000,794.9336
314.0000,39.4756,10.9654,0.2188,2437.2924,12.8183,0.0000,0.0000,792.4166
315.0000,39.6358,11.0099,0.2247,2448.2775,15.4883,0.0000,0.0000,795.6329
316.0000,39.7913,11.0531,0.2306,2459.3117,13.9807,0.0000,0.0000,798.7551
317.0000,39.9417,11.0949,0.2366,2470.3866,14.6080,0.0000,0.0000,801.7728
318.0000,40.0267,11.1185,0.2426,2481.5041,-12.9896,0.0000,0.0000,803.4805
319.0000,36.3148,10.0874,0.2484,2492.1630,-71.3998,0.0000,0.0000,728.9687
320.0000,32.0781,8.9106,0.2536,2501.6620,-63.5420,0.0000,0.0000,643.9220
321.0000,27.8413,7.7337,0.2581,2509.9842,-55.5088,0.0000,0.0000,558.8752
322.0000,23.6046,6.5568,0.2620,2517.1294,-47.3232,0.0000,0.0000,473.8284
323.0000,19.3678,5.3799,0.2652,2523.0978,-39.0085,0.0000,0.0000,388.7817
324.0000,15.1311,4.2031,0.2678,2527.8893,-30.5877,0.0000,0.0000,303.7349
325.0000,10.8943,3.0262,0.2697,2531.5039,-22.0842,0.0000,0.0000,218.6882
326.0000,6.6576,1.8493,0.2710,2533.9417,-13.5209,0.0000,0.0000,133.6414
327.0000,3.0688,0.8525,0.2717,2535.2468,-3.3506,0.0000,0.0000,61.6024
328.0000,1.3890,0.3858,0.2720,2535.8355,-0.5173,0.0000,0.0000,27.8821
329.0000,0.6290,0.1747,0.2722,2536.1022,-0.0336,0.0000,0.0000,12.6272
330.0000,0.2849,0.0791,0.2722,2536.2229,0.0260,0.0000,0.0000,5.7186
331.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
332.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
333.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
334.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
335.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
336.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
337.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
338.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
339.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
340.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
341.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
342.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
343.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
344.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
345.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
346.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
347.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
348.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
349.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
350.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
351.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
352.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
353.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
354.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
355.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
356.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
357.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
358.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
359.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
360.0000,0.0000,0.0000,0.2722,2536.2530,0.0000,0.0000,0.0000,0.0000
361.0000,1.5733,0.4370,0.2723,2536.3491,3.6093,0.0000,0.0000,31.5818
362.0000,5.5056,1.5293,0.2728,2537.3323,12.6317,0.0000,0.0000,110.5181
363.0000,9.4317,2.6199,0.2739,2539.4072,21.6155,0.0000,0.0000,189.3274
364.0000,13.3398,3.7055,0.2756,2542.5705,30.4584,0.0000,0.0000,267.7769
365.0000,17.2124,4.7812,0.2779,2546.8149,38.9976,0.0000,0.0000,345.5147
366.0000,21.0267,5.8408,0.2807,2552.1275,47.0217,0.0000,0.0000,422.0817
367.0000,24.7555,6.8765,0.2840,2558.4885,54.2899,0.0000,0.0000,496.9322
368.0000,28.3688,7.8802,0.2879,2565.8699,60.5591,0.0000,0.0000,569.4636
369.0000,31.8356,8.8432,0.2923,2574.2353,65.6155,0.0000,0.0000,639.0542
370.0000,35.1260,9.7572,0.2970,2583.5399,69.3050,0.0000,0.0000,705.1051
371.0000,38.2092,10.6137,0.3022,2593.7307,70.8046,0.0000,0.0000,766.9954
372.0000,40.9280,11.3689,0.3077,2604.7320,66.9651,0.0000,0.0000,821.5716
373.0000,43.2547,12.0152,0.3134,2616.4321,63.2433,0.0000,0.0000,868.2784
374.0000,45.2644,12.5735,0.3193,2628.7330,59.7872,0.0000,0.0000,908.6203
375.0000,46.8611,13.0170,0.3253,2641.5439,47.4744,0.0000,0.0000,940.6714
376.0000,48.0128,13.3369,0.3313,2654.7242,43.8243,0.0000,0.0000,963.7896
377.0000,48.8790,13.5775,0.3372,2668.1913,33.8029,0.0000,0.0000,981.1777
378.0000,49.3871,13.7186,0.3430,2681.8422,29.5947,0.0000,0.0000,991.3764
379.0000,49.8598,13.8499,0.3485,2695.6250,29.9018,0.0000,0.0000,1000.8658
380.0000,50.1247,13.9235,0.3539,2709.5199,21.8633,0.0000,0.0000,1006.1831
381.0000,50.2552,13.9598,0.3591,2723.4631,21.2833,0.0000,0.0000,1008.8027
382.0000,50.3195,13.9776,0.3639,2737.4326,19.1569,0.0000,0.0000,1010.0933
383.0000,50.3142,13.9762,0.3685,2751.4104,17.4091,0.0000,0.0000,1009.9872
384.0000,50.2226,13.9507,0.3728,2765.3737,18.5996,0.0000,0.0000,1008.1473
385.0000,50.3193,13.9776,0.3768,2779.3342,24.4898,0.0000,0.0000,1010.0891
386.0000,50.5409,14.0391,0.3805,2793.3458,22.3355,0.0000,0.0000,1014.5372
387.0000,50.7124,14.0868,0.3839,2807.4042,27.0050,0.0000,0.0000,1017.9798
388.0000,50.8723,14.1312,0.3869,2821.5216,19.2467,0.0000,0.0000,1021.1899
389.0000,50.8272,14.1187,0.3897,2835.6501,16.0480,0.0000,0.0000,1020.2847
390.0000,50.6595,14.0721,0.3921,2849.7483,14.2766,0.0000,0.0000,1016.9182
391.0000,50.5099,14.0305,0.3941,2863.7995,15.4767,0.0000,0.0000,1013.9163
392.0000,50.3613,13.9893,0.3959,2877.8134,13.5972,0.0000,0.0000,1010.9330
393.0000,50.1915,13.9421,0.3973,2891.7797,15.3566,0.0000,0.0000,1007.5233
394.0000,49.9886,13.8857,0.3983,2905.7012,8.7676,0.0000,0.0000,1003.4517
395.0000,49.7789,13.8275,0.3991,2919.5523,14.2994,0.0000,0.0000,999.2419
396.0000,49.6508,13.7919,0.3996,2933.3630,12.7643,0.0000,0.0000,996.6699
397.0000,49.5274,13.7576,0.3997,2947.1308,19.6979,0.0000,0.0000,994.1932
398.0000,49.4330,13.7314,0.3996,2960.8844,12.7407,0.0000,0.0000,992.2990
399.0000,49.2457,13.6794,0.3991,2974.5890,13.4400,0.0000,0.0000,988.5386
400.0000,49.0718,13.6311,0.3984,2988.2469,11.2745,0.0000,0.0000,985.0481
401.0000,48.9840,13.6067,0.3975,3001.8609,17.7683,0.0000,0.0000,983.2841
402.0000,49.0776,13.6327,0.3962,3015.4785,19.6618,0.0000,0.0000,985.1633
403.0000,49.0494,13.6248,0.3948,3029.1117,16.5435,0.0000,0.0000,984.5976
404.0000,49.1295,13.6471,0.3931,3042.7477,18.3941,0.0000,0.0000,986.2056
405.0000,49.2700,13.6861,0.3912,3056.4054,25.1181,0.0000,0.0000,989.0266
406.0000,49.4376,13.7327,0.3890,3070.1188,21.1250,0.0000,0.0000,992.3908
407.0000,49.5316,13.7588,0.3867,3083.8645,21.0208,0.0000,0.0000,994.2777
408.0000,49.6760,13.7989,0.3841,3097.6401,24.8611,0.0000,0.0000,997.1763
409.0000,49.9521,13.8756,0.3814,3111.4775,25.0713,0.0000,0.0000,1002.7186
410.0000,50.2175,13.9493,0.3785,3125.3890,27.1383,0.0000,0.0000,1008.0457
411.0000,50.5385,14.0385,0.3755,3139.3856,27.0702,0.0000,0.0000,1014.4890
412.0000,50.8952,14.1376,0.3723,3153.4778,23.5887,0.0000,0.0000,1021.6504
413.0000,50.9755,14.1599,0.3689,3167.6284,20.7462,0.0000,0.0000,1023.2609
414.0000,50.8105,14.1140,0.3655,3181.7907,-23.8166,0.0000,0.0000,1019.9494
415.0000,47.8651,13.2959,0.3621,3195.5176,-62.6819,0.0000,0.0000,960.8254
416.0000,44.7303,12.4251,0.3588,3208.3780,-59.3042,0.0000,0.0000,897.8989
417.0000,41.5956,11.5543,0.3557,3220.3678,-55.7790,0.0000,0.0000,834.9724
418.0000,38.4608,10.6835,0.3529,3231.4867,-52.1165,0.0000,0.0000,772.0459
419.0000,35.3260,9.8128,0.3502,3241.7348,-48.3269,0.0000,0.0000,709.1194
420.0000,32.1912,8.9420,0.3478,3251.1122,-44.4205,0.0000,0.0000,646.1929
421.0000,29.0564,8.0712,0.3456,3259.6188,-40.4077,0.0000,0.0000,583.2663
422.0000,25.9216,7.2004,0.3436,3267.2547,-36.2987,0.0000,0.0000,520.3398
423.0000,22.7868,6.3297,0.3418,3274.0197,-32.1041,0.0000,0.0000,457.4133
424.0000,19.6520,5.4589,0.3403,3279.9140,-27.8341,0.0000,0.0000,394.4868
425.0000,16.5172,4.5881,0.3390,3284.9375,-23.4991,0.0000,0.0000,331.5603
426.0000,13.3824,3.7173,0.3380,3289.0903,-19.1095,0.0000,0.0000,268.6338
427.0000,10.2477,2.8466,0.3372,3292.3722,-14.6757,0.0000,0.0000,205.7073
428.0000,7.1129,1.9758,0.3365,3294.7834,-10.2081,0.0000,0.0000,142.7808
429.0000,4.1051,1.1403,0.3361,3296.3305,-4.9465,0.0000,0.0000,82.4046
430.0000,2.0022,0.5562,0.3359,3297.1476,-1.0986,0.0000,0.0000,40.1909
431.0000,0.9681,0.2689,0.3358,3297.5430,-0.1458,0.0000,0.0000,19.4341
432.0000,0.4681,0.1300,0.3358,3297.7343,0.0196,0.0000,0.0000,9.3972
433.0000,0.2264,0.0629,0.3358,3297.8267,0.0306,0.0000,0.0000,4.5440
434.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
435.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
436.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
437.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
438.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
439.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
440.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
441.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
442.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
443.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
444.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
445.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
446.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
447.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
448.0000,0.0000,0.0000,0.3358,3297.8412,0.0000,0.0000,0.0000,0.0000
449.0000,2.4611,0.6836,0.3357,3298.0554,5.8940,0.0000,0.0000,49.4023
450.0000,6.5610,1.8225,0.3354,3299.3085,15.7100,0.0000,0.0000,131.7038
451.0000,10.6514,2.9587,0.3348,3301.6995,25.4530,0.0000,0.0000,213.8116
452.0000,14.7170,4.0880,0.3339,3305.2237,34.9776,0.0000,0.0000,295.4222
453.0000,18.7358,5.2044,0.3328,3309.8713,44.0675,0.0000,0.0000,376.0945
454.0000,22.6799,6.3000,0.3313,3315.6255,52.4543,0.0000,0.0000,455.2679
455.0000,26.5170,7.3658,0.3297,3322.4613,59.8462,0.0000,0.0000,532.2924
456.0000,30.2123,8.3923,0.3278,3330.3440,65.9661,0.0000,0.0000,606.4691
457.0000,33.7309,9.3697,0.3257,3339.2294,70.5922,0.0000,0.0000,677.1004
458.0000,37.0408,10.2891,0.3234,3349.0640,73.5941,0.0000,0.0000,743.5424
459.0000,40.1151,11.1431,0.3210,3359.7857,74.9544,0.0000,0.0000,805.2545
460.0000,42.9262,11.9240,0.3185,3371.3261,73.6703,0.0000,0.0000,861.6838
461.0000,45.3523,12.5979,0.3159,3383.5964,68.4934,0.0000,0.0000,910.3846
462.0000,46.9808,13.0502,0.3133,3396.4513,43.6609,0.0000,0.0000,943.0744
463.0000,47.9164,13.3101,0.3108,3409.6395,35.4085,0.0000,0.0000,961.8540
464.0000,48.5355,13.4821,0.3084,3423.0400,31.3395,0.0000,0.0000,974.2826
465.0000,49.0348,13.6208,0.3061,3436.5961,28.1699,0.0000,0.0000,984.3050
466.0000,49.4232,13.7287,0.3040,3450.2726,26.1842,0.0000,0.0000,992.1012
467.0000,49.6435,13.7899,0.3020,3464.0382,20.0586,0.0000,0.0000,996.5239
468.0000,49.7365,13.8157,0.3003,3477.8392,22.2462,0.0000,0.0000,998.3901
469.0000,49.9078,13.8633,0.2988,3491.6804,22.7468,0.0000,0.0000,1001.8299
470.0000,50.1008,13.9169,0.2974,3505.5705,24.1287,0.0000,0.0000,1005.7033
471.0000,50.3040,13.9733,0.2963,3519.5220,18.7560,0.0000,0.0000,1009.7813
472.0000,50.4189,14.0053,0.2954,3533.5084,20.4354,0.0000,0.0000,1012.0891
473.0000,50.4579,14.0161,0.2947,3547.5201,17.5933,0.0000,0.0000,1012.8711
474.0000,50.4796,14.0221,0.2942,3561.5372,17.8428,0.0000,0.0000,1013.3077
475.0000,50.5484,14.0412,0.2939,3575.5654,21.2458,0.0000,0.0000,1014.6879
476.0000,50.6318,14.0644,0.2939,3589.6233,16.0210,0.0000,0.0000,1016.3628
477.0000,50.4995,14.0276,0.2941,3603.6673,16.9122,0.0000,0.0000,1013.7061
478.0000,50.5636,14.0455,0.2946,3617.6995,20.8310,0.0000,0.0000,1014.9941
479.0000,50.6024,14.0562,0.2952,3631.7530,18.8354,0.0000,0.0000,1015.7729
480.0000,50.7062,14.0851,0.2961,3645.8230,20.1869,0.0000,0.0000,1017.8568
481.0000,50.7944,14.1095,0.2971,3659.9173,22.9651,0.0000,0.0000,1019.6254
482.0000,50.8827,14.1341,0.2984,3674.0425,20.3416,0.0000,0.0000,1021.3994
483.0000,51.1090,14.1969,0.2999,3688.2041,23.8966,0.0000,0.0000,1025.9411
484.0000,51.2504,14.2362,0.3015,3702.4237,19.0133,0.0000,0.0000,1028.7803
485.0000,51.2863,14.2462,0.3034,3716.6622,20.6344,0.0000,0.0000,1029.5006
486.0000,51.3934,14.2759,0.3054,3730.9237,19.7806,0.0000,0.0000,1031.6505
487.0000,51.5383,14.3162,0.3075,3745.2108,28.4257,0.0000,0.0000,1034.5593
488.0000,51.9231,14.4231,0.3099,3759.5792,29.9807,0.0000,0.0000,1042.2824
489.0000,52.1630,14.4897,0.3123,3774.0443,21.5253,0.0000,0.0000,1047.0992
490.0000,52.1650,14.4903,0.3149,3788.5384,16.8161,0.0000,0.0000,1047.1394
491.0000,52.0210,14.4503,0.3175,3803.0080,18.5785,0.0000,0.0000,1044.2488
492.0000,51.9427,14.4285,0.3203,3817.4505,17.0110,0.0000,0.0000,1042.6759
493.0000,51.9080,14.4189,0.3230,3831.8737,18.2314,0.0000,0.0000,1041.9795
494.0000,51.8273,14.3965,0.3259,3846.2848,15.1943,0.0000,0.0000,1040.3600
495.0000,51.6814,14.3559,0.3287,3860.6639,10.9728,0.0000,0.0000,1037.4306
496.0000,51.3126,14.2535,0.3315,3874.9678,11.0255,0.0000,0.0000,1030.0279
497.0000,51.1395,14.2054,0.3343,3889.1931,15.4088,0.0000,0.0000,1026.5543
498.0000,51.0822,14.1895,0.3370,3903.3861,21.0949,0.0000,0.0000,1025.4040
499.0000,51.1903,14.2195,0.3397,3917.5934,19.4834,0.0000,0.0000,1027.5733
500.0000,51.2204,14.2279,0.3423,3931.8156,19.4141,0.0000,0.0000,1028.1769
501.0000,51.1699,14.2139,0.3448,3946.0395,16.6499,0.0000,0.0000,1027.1640
502.0000,51.3102,14.2528,0.3472,3960.2631,28.1830,0.0000,0.0000,1029.9799
503.0000,51.7210,14.3669,0.3494,3974.5697,30.9127,0.0000,0.0000,1038.2268
504.0000,51.9082,14.4190,0.3515,3988.9747,19.0519,0.0000,0.0000,1041.9847
505.0000,51.9204,14.4223,0.3535,4003.3965,17.4431,0.0000,0.0000,1042.2293
506.0000,51.7654,14.3793,0.3552,4017.8013,13.2657,0.0000,0.0000,1039.1171
507.0000,50.4124,14.0035,0.3567,4032.0949,-91.2988,0.0000,0.0000,1011.9587
508.0000,46.3071,12.8631,0.3578,4045.5281,-84.8472,0.0000,0.0000,929.5495
509.0000,42.2017,11.7227,0.3587,4057.8210,-78.1467,0.0000,0.0000,847.1404
510.0000,38.0964,10.5823,0.3593,4068.9735,-71.2188,0.0000,0.0000,764.7312
511.0000,33.9910,9.4420,0.3597,4078.9857,-64.0849,0.0000,0.0000,682.3221
512.0000,29.8857,8.3016,0.3600,4087.8574,-56.7669,0.0000,0.0000,599.9130
513.0000,25.7803,7.1612,0.3601,4095.5888,-49.2867,0.0000,0.0000,517.5038
514.0000,21.6750,6.0208,0.3601,4102.1798,-41.6661,0.0000,0.0000,435.0947
515.0000,17.5696,4.8805,0.3601,4107.6305,-33.9273,0.0000,0.0000,352.6855
516.0000,13.4643,3.7401,0.3600,4111.9407,-26.0926,0.0000,0.0000,270.2764
517.0000,9.3589,2.5997,0.3599,4115.1106,-18.1843,0.0000,0.0000,187.8672
518.0000,5.2663,1.4629,0.3599,4117.1404,-9.7619,0.0000,0.0000,105.7140
519.0000,2.5807,0.7169,0.3598,4118.1678,-1.5322,0.0000,0.0000,51.8040
520.0000,1.4162,0.3934,0.3598,4118.7070,-0.3168,0.0000,0.0000,28.4291
521.0000,0.7772,0.2159,0.3598,4119.0029,-0.0160,0.0000,0.0000,15.6014
522.0000,0.4265,0.1185,0.3598,4119.1653,0.0388,0.0000,0.0000,8.5617
523.0000,0.2341,0.0650,0.3598,4119.2544,0.0356,0.0000,0.0000,4.6985
524.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
525.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
526.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
527.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
528.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
529.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
530.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
531.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
532.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
533.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
534.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
535.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
536.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
537.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
538.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
539.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
540.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
541.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
542.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
543.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
544.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
545.0000,0.0000,0.0000,0.3598,4119.2750,0.0000,0.0000,0.0000,0.0000
546.0000,1.7639,0.4900,0.3598,4119.4053,3.6956,0.0000,0.0000,35.4077
547.0000,5.2914,1.4698,0.3598,4120.3853,11.0913,0.0000,0.0000,106.2175
548.0000,8.8172,2.4492,0.3597,4122.3449,18.4917,0.0000,0.0000,176.9931
549.0000,12.3384,3.4273,0.3596,4125.2833,25.8831,0.0000,0.0000,247.6763
550.0000,15.8507,4.4030,0.3594,4129.1987,33.2376,0.0000,0.0000,318.1796
551.0000,19.3481,5.3745,0.3592,4134.0878,40.5139,0.0000,0.0000,388.3868
552.0000,22.8238,6.3399,0.3588,4139.9456,47.6580,0.0000,0.0000,458.1548
553.0000,26.2691,7.2970,0.3583,4146.7649,54.6053,0.0000,0.0000,527.3153
554.0000,29.6747,8.2430,0.3577,4154.5359,61.2828,0.0000,0.0000,595.6785
555.0000,33.0303,9.1751,0.3568,4163.2462,67.6119,0.0000,0.0000,663.0366
556.0000,36.3248,10.0902,0.3556,4172.8804,73.5129,0.0000,0.0000,729.1687
557.0000,39.5468,10.9852,0.3542,4183.4199,78.9081,0.0000,0.0000,793.8467
558.0000,42.6850,11.8569,0.3524,4194.8430,83.7270,0.0000,0.0000,856.8412
559.0000,45.7281,12.7023,0.3501,4207.1249,87.9098,0.0000,0.0000,917.9282
560.0000,48.6576,13.5160,0.3474,4220.2374,90.0810,0.0000,0.0000,976.7335
561.0000,51.3346,14.2596,0.3441,4234.1321,87.6404,0.0000,0.0000,1030.4697
562.0000,53.7377,14.9271,0.3402,4248.7312,85.2832,0.0000,0.0000,1078.7081
563.0000,55.9082,15.5301,0.3356,4263.9647,83.0314,0.0000,0.0000,1122.2795
564.0000,57.8786,16.0774,0.3304,4279.7727,80.8916,0.0000,0.0000,1161.8324
565.0000,59.6747,16.5763,0.3244,4296.1033,78.8660,0.0000,0.0000,1197.8868
566.0000,61.3178,17.0327,0.3176,4312.9111,76.9536,0.0000,0.0000,1230.8686
567.0000,62.8254,17.4515,0.3100,4330.1562,75.1510,0.0000,0.0000,1261.1324
568.0000,64.2126,17.8368,0.3015,4347.8029,73.4535,0.0000,0.0000,1288.9776
569.0000,65.4920,18.1922,0.2922,4365.8198,71.8553,0.0000,0.0000,1314.6596
570.0000,66.6746,18.5207,0.2820,4384.1784,70.3499,0.0000,0.0000,1338.3981
571.0000,67.7698,18.8250,0.2709,4402.8531,68.9309,0.0000,0.0000,1360.3840
572.0000,68.8415,19.1226,0.2589,4421.8227,79.5776,51.3086,1.0000,1381.8968
573.0000,70.1400,19.4833,0.2459,4441.1351,70.8046,52.6911,1.0000,1407.9631
574.0000,70.9385,19.7051,0.2321,4460.7408,53.1682,53.1596,1.0000,1423.9901
575.0000,71.3604,19.8223,0.2174,4480.5082,47.8201,47.8201,1.0000,1432.4591
576.0000,71.8094,19.9471,0.2019,4500.3900,51.8558,51.8558,1.0000,1441.4734
577.0000,72.0745,20.0207,0.1857,4520.3846,36.8090,36.8090,1.0000,1446.7954
578.0000,72.2941,20.0817,0.1689,4540.4280,46.4718,46.4718,1.0000,1451.2033
579.0000,72.5657,20.1571,0.1515,4560.5499,42.0479,42.0479,1.0000,1456.6541
580.0000,72.5736,20.1593,0.1335,4580.7176,27.8309,27.8309,1.0000,1456.8140
581.0000,72.5055,20.1404,0.1151,4600.8653,30.1769,30.1769,1.0000,1455.4462
582.0000,72.2922,20.0812,0.0963,4620.9782,25.0267,25.0267,1.0000,1451.1639
583.0000,72.0968,20.0269,0.0773,4641.0335,20.9710,20.9710,1.0000,1447.2412
584.0000,71.8106,19.9474,0.0581,4661.0176,24.5568,24.5568,1.0000,1441.4970
585.0000,71.5945,19.8874,0.0387,4680.9371,22.0689,22.0689,1.0000,1437.1591
586.0000,71.2967,19.8046,0.0193,4700.7841,19.6925,19.6925,1.0000,1431.1805
587.0000,71.0189,19.7275,-0.0001,4720.5511,18.4384,18.4384,1.0000,1425.6056
588.0000,70.8469,19.6797,-0.0194,4740.2513,22.9277,22.9277,1.0000,1422.1525
589.0000,70.7462,19.6517,-0.0386,4759.9098,32.4158,32.4158,1.0000,1420.1302
590.0000,70.7433,19.6509,-0.0577,4779.5630,31.5034,31.5034,1.0000,1420.0732
591.0000,70.7315,19.6476,-0.0766,4799.2152,29.9232,29.9232,1.0000,1419.8356
592.0000,70.7594,19.6554,-0.0953,4818.8709,25.8739,25.8739,1.0000,1420.3965
593.0000,70.6451,19.6236,-0.1137,4838.5115,24.1189,24.1189,1.0000,1418.1019
594.0000,70.4732,19.5759,-0.1317,4858.1125,22.8564,22.8564,1.0000,1414.6502
595.0000,70.5079,19.5855,-0.1492,4877.6857,32.0921,32.0921,1.0000,1415.3466
596.0000,70.5026,19.5841,-0.1664,4897.2741,24.9263,24.9263,1.0000,1415.2417
597.0000,70.3445,19.5402,-0.1830,4916.8384,20.9213,20.9213,1.0000,1412.0679
598.0000,70.0324,19.4535,-0.1990,4936.3392,15.1987,15.1987,1.0000,1405.8028
599.0000,69.8258,19.3961,-0.2144,4955.7603,23.2202,23.2202,1.0000,1401.6547
600.0000,69.8428,19.4008,-0.2292,4975.1597,25.0065,25.0065,1.0000,1401.9959
601.0000,69.8784,19.4107,-0.2433,4994.5625,31.0058,31.0058,1.0000,1402.7113
602.0000,70.1371,19.4825,-0.2568,5014.0078,32.7124,32.7124,1.0000,1407.9047
