t_s,v_kmh,grade_pct,P_wheel_kW,P_direct_kW,P_bus_kW,P_batt_kW,E_batt_kWh,P_regen_capt_kW
5805.7000,63.0795,0.8605,25.8880,0.0000,31.9066,-22.8449,0.6058,0.0000
5805.8000,63.0558,0.8616,25.2883,0.0000,31.2138,-22.1307,0.6052,0.0000
5805.9000,63.0302,0.8626,24.6798,0.0000,30.5108,-21.4060,0.6046,0.0000
5806.0000,63.0030,0.8636,24.2191,0.0000,29.9786,-20.8573,0.6040,0.0000
5806.1000,62.9747,0.8646,23.7341,0.0000,29.4183,-20.2797,0.6035,0.0000
5806.2000,62.9446,0.8655,23.1493,0.0000,28.7428,-19.5832,0.6029,0.0000
5806.3000,62.9128,0.8664,22.6068,0.0000,28.1160,-18.9371,0.6024,0.0000
5806.4000,62.8796,0.8674,22.3254,0.0000,27.7910,-18.6020,0.6018,0.0000
5806.5000,62.8462,0.8682,22.3511,0.0000,27.8206,-18.6326,0.6013,0.0000
5806.6000,62.8132,0.8691,22.4887,0.0000,27.9796,-18.7965,0.6008,0.0000
5806.7000,62.7808,0.8700,22.7303,0.0000,28.2588,-19.0843,0.6003,0.0000
5806.8000,62.7493,0.8708,23.4106,0.0000,29.0446,-19.8944,0.5997,0.0000
5806.9000,62.7211,0.8716,24.5629,0.0000,30.3758,-21.2668,0.5992,0.0000
5807.0000,62.6967,0.8724,26.1529,0.0000,32.2127,-23.1604,0.5986,0.0000
5807.1000,62.6781,0.8731,28.0136,0.0000,34.3622,-25.3764,0.5979,0.0000
5807.2000,62.6649,0.8739,29.5102,0.0000,36.0911,-27.1589,0.5972,0.0000
5807.3000,62.6554,0.8746,30.1877,0.0000,36.8738,-27.9657,0.5964,0.0000
5807.4000,62.6463,0.8753,30.0262,0.0000,36.6872,-27.7734,0.5956,0.0000
5807.5000,62.6358,0.8760,29.5382,0.0000,36.1234,-27.1922,0.5948,0.0000
5807.6000,62.6237,0.8767,29.3421,0.0000,35.8969,-26.9587,0.5941,0.0000
5807.7000,62.6120,0.8773,29.5940,0.0000,36.1878,-27.2586,0.5933,0.0000
5807.8000,62.6015,0.8779,30.1953,0.0000,36.8825,-27.9748,0.5926,0.0000
5807.9000,62.5935,0.8785,31.0523,0.0000,37.8726,-28.9954,0.5918,0.0000
5808.0000,62.5882,0.8791,31.9941,0.0000,38.9606,-30.1170,0.5910,0.0000
5808.1000,62.5858,0.8797,32.9609,0.0000,40.0775,-31.2685,0.5901,0.0000
5808.2000,62.5863,0.8802,33.5162,0.0000,40.7189,-31.9298,0.5892,0.0000
5808.3000,62.5872,0.8807,33.7751,0.0000,41.0180,-32.2381,0.5883,0.0000
5808.4000,62.5893,0.8813,34.0948,0.0000,41.3874,-32.6190,0.5874,0.0000
5808.5000,62.5921,0.8817,34.1887,0.0000,41.4959,-32.7308,0.5865,0.0000
5808.6000,62.5946,0.8822,34.1431,0.0000,41.4432,-32.6765,0.5856,0.0000
5808.7000,62.5971,0.8827,34.3719,0.0000,41.7075,-32.9489,0.5847,0.0000
5808.8000,62.6010,0.8831,34.5115,0.0000,41.8688,-33.1152,0.5838,0.0000
5808.9000,62.6043,0.8835,34.2386,0.0000,41.5535,-32.7901,0.5829,0.0000
5809.0000,62.6064,0.8839,34.0111,0.0000,41.2906,-32.5192,0.5820,0.0000
5809.1000,62.6083,0.8843,33.6077,0.0000,40.8246,-32.0387,0.5811,0.0000
5809.2000,62.6080,0.8846,32.9361,0.0000,40.0488,-31.2390,0.5802,0.0000
5809.3000,62.6058,0.8850,32.5616,0.0000,39.6161,-30.7929,0.5793,0.0000
5809.4000,62.6033,0.8853,32.5037,0.0000,39.5492,-30.7239,0.5785,0.0000
5809.5000,62.6007,0.8856,31.9266,0.0000,38.8826,-30.0367,0.5776,0.0000
5809.6000,62.5946,0.8859,30.7374,0.0000,37.5088,-28.6203,0.5768,0.0000
5809.7000,62.5849,0.8861,29.4153,0.0000,35.9814,-27.0458,0.5761,0.0000
5809.8000,62.5709,0.8864,27.7979,0.0000,34.1130,-25.1196,0.5753,0.0000
5809.9000,62.5515,0.8866,25.9708,0.0000,32.0022,-22.9435,0.5747,0.0000
5810.0000,62.5266,0.8868,24.4988,0.0000,30.3017,-21.1904,0.5740,0.0000
5810.1000,62.4984,0.8870,23.2912,0.0000,28.9067,-19.7523,0.5735,0.0000
5810.2000,62.4663,0.8872,22.4927,0.0000,27.9843,-18.8013,0.5729,0.0000
5810.3000,62.4334,0.8873,22.7504,0.0000,28.2820,-19.1082,0.5724,0.0000
5810.4000,62.4030,0.8874,23.5093,0.0000,29.1587,-20.0121,0.5719,0.0000
5810.5000,62.3749,0.8876,24.2829,0.0000,30.0523,-20.9333,0.5713,0.0000
5810.6000,62.3493,0.8877,25.2999,0.0000,31.2272,-22.1445,0.5707,0.0000
5810.7000,62.3274,0.8877,26.1823,0.0000,32.2466,-23.1954,0.5701,0.0000
5810.8000,62.3073,0.8878,26.4982,0.0000,32.6115,-23.5716,0.5694,0.0000
5810.9000,62.2874,0.8879,26.5189,0.0000,32.6354,-23.5963,0.5688,0.0000
5811.0000,62.2675,0.2723,19.2909,0.0000,24.2854,-14.9880,0.5682,0.0000
5811.1000,62.2457,0.2723,18.6416,0.0000,23.5353,-14.2147,0.5678,0.0000
5811.2000,62.2219,0.2723,17.6676,0.0000,22.4101,-13.0548,0.5675,0.0000
5811.3000,62.1943,0.2723,16.2964,0.0000,20.8261,-11.4217,0.5671,0.0000
5811.4000,62.1624,0.2723,15.0123,0.0000,19.3426,-9.8924,0.5668,0.0000
5811.5000,62.1271,0.2722,13.8025,0.0000,17.9451,-8.4516,0.5666,0.0000
5811.6000,62.0879,0.2722,12.5538,0.0000,16.5026,-6.9645,0.5663,0.0000
5811.7000,62.0452,0.2722,11.7480,0.0000,15.5717,-6.0048,0.5662,0.0000
5811.8000,62.0013,0.2722,11.5812,0.0000,15.3790,-5.8061,0.5660,0.0000
5811.9000,61.9578,0.2721,11.4640,0.0000,15.2435,-5.6665,0.5658,0.0000
5812.0000,61.9133,0.2721,11.8474,0.0000,15.6865,-6.1232,0.5657,0.0000
5812.1000,61.8722,0.2720,13.0609,0.0000,17.0883,-7.5683,0.5655,0.0000
5812.2000,61.8353,0.2720,14.2783,0.0000,18.4947,-9.0183,0.5653,0.0000
5812.3000,61.8018,0.2719,15.3766,0.0000,19.7635,-10.3263,0.5650,0.0000
5812.4000,61.7718,0.2719,16.8662,0.0000,21.4844,-12.1004,0.5647,0.0000
5812.5000,61.7475,0.2718,18.2471,0.0000,23.0796,-13.7449,0.5643,0.0000
5812.6000,61.7260,0.2717,19.0689,0.0000,24.0290,-14.7237,0.5639,0.0000
5812.7000,61.7069,0.2717,19.7528,0.0000,24.8191,-15.5382,0.5635,0.0000
5812.8000,61.6896,0.2716,20.0930,0.0000,25.2120,-15.9433,0.5631,0.0000
5812.9000,61.6727,0.2715,20.0759,0.0000,25.1923,-15.9229,0.5626,0.0000
5813.0000,61.6554,0.2714,20.3242,0.0000,25.4792,-16.2187,0.5622,0.0000
5813.1000,61.6401,0.2713,20.8313,0.0000,26.0649,-16.8226,0.5617,0.0000
5813.2000,61.6260,0.2712,21.0244,0.0000,26.2881,-17.0526,0.5612,0.0000
5813.3000,61.6119,0.2711,21.0776,0.0000,26.3495,-17.1159,0.5608,0.0000
5813.4000,61.5982,0.2710,20.9066,0.0000,26.1519,-16.9123,0.5603,0.0000
5813.5000,61.5832,0.2709,20.3851,0.0000,25.5495,-16.2912,0.5598,0.0000
5813.6000,61.5663,0.2708,20.1530,0.0000,25.2813,-16.0147,0.5594,0.0000
5813.7000,61.5499,0.2707,20.6803,0.0000,25.8905,-16.6428,0.5589,0.0000
5813.8000,61.5364,0.2706,21.6105,0.0000,26.9651,-17.7505,0.5585,0.0000
5813.9000,61.5258,0.2705,22.6833,0.0000,28.2044,-19.0282,0.5579,0.0000
5814.0000,61.5190,0.2703,23.9300,0.0000,29.6447,-20.5131,0.5574,0.0000
5814.1000,61.5160,0.2702,24.8666,0.0000,30.7266,-21.6284,0.5568,0.0000
5814.2000,61.5149,0.2701,25.5435,0.0000,31.5086,-22.4346,0.5562,0.0000
5814.3000,61.5162,0.2699,26.1782,0.0000,32.2419,-23.1906,0.5556,0.0000
5814.4000,61.5190,0.2698,26.7948,0.0000,32.9542,-23.9249,0.5549,0.0000
5814.5000,61.5240,0.2696,27.0945,0.0000,33.3004,-24.2819,0.5542,0.0000
5814.6000,61.5287,0.2695,27.1569,0.0000,33.3725,-24.3561,0.5536,0.0000
5814.7000,61.5341,0.2693,26.9476,0.0000,33.1306,-24.1068,0.5529,0.0000
5814.8000,61.5374,0.2691,26.4926,0.0000,32.6051,-23.5650,0.5522,0.0000
5814.9000,61.5400,0.2690,26.1003,0.0000,32.1519,-23.0978,0.5516,0.0000
5815.0000,61.5409,0.2688,25.6499,0.0000,31.6316,-22.5614,0.5510,0.0000
5815.1000,61.5408,0.2686,24.9923,0.0000,30.8719,-21.7782,0.5503,0.0000
5815.2000,61.5377,0.2685,24.5327,0.0000,30.3409,-21.2308,0.5497,0.0000
5815.3000,61.5347,0.2683,24.4427,0.0000,30.2369,-21.1236,0.5492,0.0000
5815.4000,61.5311,0.2681,24.3819,0.0000,30.1667,-21.0512,0.5486,0.0000
5815.5000,61.5278,0.2679,24.5221,0.0000,30.3287,-21.2182,0.5480,0.0000
5815.6000,61.5251,0.2677,24.6439,0.0000,30.4694,-21.3633,0.5474,0.0000
5815.7000,61.5225,0.2675,24.4874,0.0000,30.2886,-21.1769,0.5468,0.0000
5815.8000,61.5189,0.2673,24.1081,0.0000,29.8504,-20.7251,0.5462,0.0000
5815.9000,61.5141,0.2671,23.7287,0.0000,29.4121,-20.2733,0.5456,0.0000
5816.0000,61.5081,0.2669,23.4868,0.0000,29.1326,-19.9852,0.5451,0.0000
5816.1000,61.5018,0.2667,23.1482,0.0000,28.7415,-19.5819,0.5445,0.0000
5816.2000,61.4938,0.2665,22.5442,0.0000,28.0438,-18.8626,0.5440,0.0000
5816.3000,61.4839,0.2663,22.2909,0.0000,27.7512,-18.5610,0.5435,0.0000
5816.4000,61.4744,0.2660,22.3598,0.0000,27.8307,-18.6430,0.5430,0.0000
5816.5000,61.4650,0.2658,22.5857,0.0000,28.0917,-18.9120,0.5424,0.0000
5816.6000,61.4570,0.2656,23.7624,0.0000,29.4510,-20.3134,0.5419,0.0000
5816.7000,61.4548,0.2653,25.7753,0.0000,31.7764,-22.7107,0.5413,0.0000
5816.8000,61.4592,0.2651,27.5509,0.0000,33.8277,-24.8254,0.5406,0.0000
5816.9000,61.4679,0.2649,29.2887,0.0000,35.8353,-26.8951,0.5399,0.0000
5817.0000,61.4829,0.2646,31.0919,0.0000,37.9183,-29.0425,0.5391,0.0000
5817.1000,61.5027,0.2644,32.4902,0.0000,39.5337,-30.7079,0.5383,0.0000
5817.2000,61.5262,0.2641,33.4531,0.0000,40.6460,-31.8546,0.5374,0.0000
5817.3000,61.5517,0.2639,34.2167,0.0000,41.5282,-32.7641,0.5365,0.0000
5817.4000,61.5798,0.2636,34.7472,0.0000,42.1410,-33.3958,0.5356,0.0000
5817.5000,61.6084,0.2634,34.4277,0.0000,41.7720,-33.0154,0.5347,0.0000
5817.6000,61.6344,0.2631,33.3410,0.0000,40.5166,-31.7212,0.5338,0.0000
5817.7000,61.6562,0.2629,32.0282,0.0000,38.9999,-30.1577,0.5329,0.0000
5817.8000,61.6740,0.2626,30.4728,0.0000,37.2031,-28.3052,0.5321,0.0000
5817.9000,61.6863,0.2623,28.8049,0.0000,35.2763,-26.3189,0.5314,0.0000
5818.0000,61.6938,0.2620,27.5323,0.0000,33.8062,-24.8032,0.5307,0.0000
5818.1000,61.6983,0.2618,26.7934,0.0000,32.9526,-23.9232,0.5300,0.0000
5818.2000,61.7013,0.2615,26.5927,0.0000,32.7207,-23.6842,0.5293,0.0000
5818.3000,61.7045,0.2612,26.6866,0.0000,32.8291,-23.7960,0.5287,0.0000
5818.4000,61.7080,0.2609,26.3282,0.0000,32.4151,-23.3692,0.5280,0.0000
5818.5000,61.7091,0.2606,25.6979,0.0000,31.6870,-22.6185,0.5274,0.0000
5818.6000,61.7088,0.2604,25.1732,0.0000,31.0808,-21.9936,0.5268,0.0000
5818.7000,61.7067,0.2601,24.3135,0.0000,30.0877,-20.9698,0.5262,0.0000
5818.8000,61.7012,0.2598,22.8477,0.0000,28.3943,-19.2240,0.5256,0.0000
5818.9000,61.6901,0.2595,21.2412,0.0000,26.5385,-17.3108,0.5251,0.0000
5819.0000,61.6748,0.2592,20.1156,0.0000,25.2382,-15.9703,0.5246,0.0000
5819.1000,61.6569,0.2589,19.2629,0.0000,24.2531,-14.9547,0.5242,0.0000
5819.2000,61.6365,0.2586,18.6918,0.0000,23.5934,-14.2746,0.5238,0.0000
5819.3000,61.6153,0.2583,19.1493,0.0000,24.1218,-14.8194,0.5234,0.0000
5819.4000,61.5978,0.2579,20.4648,0.0000,25.6416,-16.3862,0.5230,0.0000
5819.5000,61.5847,0.2576,21.8580,0.0000,27.2511,-18.0454,0.5225,0.0000
5819.6000,61.5759,0.2573,23.1597,0.0000,28.7548,-19.5957,0.5220,0.0000
5819.7000,61.5708,0.2570,24.4350,0.0000,30.2281,-21.1145,0.5214,0.0000
5819.8000,61.5698,0.2567,25.3859,0.0000,31.3266,-22.2470,0.5208,0.0000
5819.9000,61.5706,0.2564,25.9642,0.0000,31.9946,-22.9356,0.5202,0.0000
5820.0000,61.5732,0.2560,26.4823,0.0000,32.5932,-23.5527,0.5195,0.0000
5820.1000,61.5772,0.2557,26.7882,0.0000,32.9466,-23.9170,0.5189,0.0000
5820.2000,61.5817,0.2554,26.7402,0.0000,32.8911,-23.8598,0.5182,0.0000
5820.3000,61.5853,0.2551,26.5144,0.0000,32.6303,-23.5910,0.5175,0.0000
5820.4000,61.5884,0.2547,26.3944,0.0000,32.4916,-23.4480,0.5169,0.0000
5820.5000,61.5914,0.2544,26.0002,0.0000,32.0363,-22.9786,0.5162,0.0000
5820.6000,61.5921,0.2541,25.1362,0.0000,31.0381,-21.9495,0.5156,0.0000
5820.7000,61.5897,0.2537,24.1656,0.0000,29.9169,-20.7936,0.5150,0.0000
5820.8000,61.5845,0.2534,23.1163,0.0000,28.7046,-19.5439,0.5145,0.0000
5820.9000,61.5758,0.2530,21.9960,0.0000,27.4105,-18.2097,0.5139,0.0000
5821.0000,61.5638,0.2527,21.2541,0.0000,26.5533,-17.3261,0.5134,0.0000
5821.1000,61.5506,0.2524,21.1617,0.0000,26.4466,-17.2160,0.5130,0.0000
5821.2000,61.5381,0.2520,21.7489,0.0000,27.1250,-17.9154,0.5125,0.0000
5821.3000,61.5286,0.2517,22.7704,0.0000,28.3050,-19.1320,0.5120,0.0000
5821.4000,61.5224,0.2513,23.5827,0.0000,29.2435,-20.0994,0.5114,0.0000
5821.5000,61.5179,0.2510,24.2190,0.0000,29.9785,-20.8572,0.5108,0.0000
5821.6000,61.5157,0.2506,24.8770,0.0000,30.7386,-21.6408,0.5103,0.0000
5821.7000,61.5153,0.2502,24.9776,0.0000,30.8549,-21.7607,0.5097,0.0000
5821.8000,61.5137,0.2499,24.2098,0.0000,29.9679,-20.8463,0.5091,0.0000
5821.9000,61.5087,0.2495,23.2456,0.0000,28.8540,-19.6979,0.5085,0.0000
5822.0000,61.5012,0.2492,22.4127,0.0000,27.8918,-18.7060,0.5080,0.0000
5822.1000,61.4911,0.2488,21.3719,0.0000,26.6895,-17.4665,0.5075,0.0000
5822.2000,61.4773,0.2484,20.1962,0.0000,25.3313,-16.0662,0.5070,0.0000
5822.3000,61.4601,0.2481,19.2838,0.0000,24.2772,-14.9795,0.5066,0.0000
5822.4000,61.4408,0.2477,18.4446,0.0000,23.3078,-13.9802,0.5062,0.0000
5822.5000,61.4185,0.2474,17.2992,0.0000,21.9846,-12.6161,0.5058,0.0000
5822.6000,61.3923,0.2470,16.3873,0.0000,20.9311,-11.5299,0.5055,0.0000
5822.7000,61.3645,0.2466,16.1818,0.0000,20.6937,-11.2852,0.5051,0.0000
5822.8000,61.3372,0.2462,16.4734,0.0000,21.0306,-11.6325,0.5048,0.0000
5822.9000,61.3113,0.2459,16.8593,0.0000,21.4764,-12.0921,0.5045,0.0000
5823.0000,61.2865,0.2455,17.2304,0.0000,21.9051,-12.5341,0.5042,0.0000
5823.1000,61.2631,0.2451,17.8463,0.0000,22.6166,-13.2676,0.5038,0.0000
5823.2000,61.2422,0.2448,18.6907,0.0000,23.5921,-14.2733,0.5034,0.0000
5823.3000,61.2241,0.2444,20.0436,0.0000,25.1550,-15.8845,0.5030,0.0000
5823.4000,61.2116,0.2440,22.0784,0.0000,27.5057,-18.3079,0.5025,0.0000
5823.5000,61.2062,0.2436,24.4515,0.0000,30.2471,-21.1341,0.5020,0.0000
5823.6000,61.2084,0.2433,26.6076,0.0000,32.7379,-23.7019,0.5013,0.0000
5823.7000,61.2163,0.2429,28.0575,0.0000,34.4129,-25.4287,0.5007,0.0000
5823.8000,61.2274,0.2425,28.6419,0.0000,35.0880,-26.1247,0.4999,0.0000
5823.9000,61.2389,0.2421,28.9922,0.0000,35.4926,-26.5419,0.4992,0.0000
5824.0000,61.2522,0.2417,29.2703,0.0000,35.8140,-26.8731,0.4985,0.0000
5824.1000,61.2653,0.2414,28.9826,0.0000,35.4816,-26.5305,0.4977,0.0000
5824.2000,61.2767,0.2410,29.0692,0.0000,35.5816,-26.6336,0.4970,0.0000
5824.3000,61.2903,0.2406,29.7461,0.0000,36.3637,-27.4398,0.4962,0.0000
5824.4000,61.3059,0.2402,29.8992,0.0000,36.5405,-27.6221,0.4955,0.0000
5824.5000,61.3204,0.2398,29.6988,0.0000,36.3090,-27.3834,0.4947,0.0000
5824.6000,61.3347,0.2394,29.7958,0.0000,36.4210,-27.4989,0.4940,0.0000
5824.7000,61.3497,0.2391,29.7081,0.0000,36.3197,-27.3945,0.4932,0.0000
5824.8000,61.3634,0.2387,29.1058,0.0000,35.6239,-26.6772,0.4924,0.0000
5824.9000,61.3747,0.2383,28.0974,0.0000,34.4590,-25.4763,0.4917,0.0000
5825.0000,61.3822,0.2379,26.7714,0.0000,32.9271,-23.8970,0.4910,0.0000
5825.1000,61.3853,0.2375,25.6372,0.0000,31.6169,-22.5463,0.4904,0.0000
5825.2000,61.3858,0.2371,24.6389,0.0000,30.4636,-21.3573,0.4898,0.0000
5825.3000,61.3828,0.2367,23.4046,0.0000,29.0378,-19.8874,0.4892,0.0000
5825.4000,61.3757,0.2363,22.3187,0.0000,27.7832,-18.5940,0.4887,0.0000
5825.5000,61.3661,0.2360,21.5561,0.0000,26.9023,-17.6859,0.4882,0.0000
5825.6000,61.3544,0.2356,20.7565,0.0000,25.9786,-16.7335,0.4877,0.0000
5825.7000,61.3399,0.2352,19.8507,0.0000,24.9322,-15.6548,0.4872,0.0000
5825.8000,61.3228,0.2348,19.4604,0.0000,24.4812,-15.1899,0.4868,0.0000
5825.9000,61.3060,0.2344,19.8433,0.0000,24.9236,-15.6460,0.4864,0.0000
5826.0000,61.2913,0.2340,21.0446,0.0000,26.3114,-17.0767,0.4859,0.0000
5826.1000,61.2820,0.2336,22.4491,0.0000,27.9339,-18.7493,0.4854,0.0000
5826.2000,61.2760,0.2332,23.4024,0.0000,29.0352,-19.8847,0.4849,0.0000
5826.3000,61.2727,0.2328,23.9862,0.0000,29.7096,-20.5800,0.4843,0.0000
5826.4000,61.2704,0.2325,24.3691,0.0000,30.1519,-21.0360,0.4838,0.0000
5826.5000,61.2694,0.2321,24.3823,0.0000,30.1671,-21.0516,0.4832,0.0000
5826.6000,61.2672,0.2317,24.3186,0.0000,30.0936,-20.9759,0.4826,0.0000
5826.7000,61.2659,0.2313,24.9949,0.0000,30.8749,-21.7813,0.4820,0.0000
5826.8000,61.2679,0.2309,26.2770,0.0000,32.3559,-23.3082,0.4814,0.0000
5826.9000,61.2745,0.2305,27.7338,0.0000,34.0390,-25.0432,0.4807,0.0000
5827.0000,61.2854,0.2301,29.0865,0.0000,35.6017,-26.6543,0.4800,0.0000
5827.1000,61.3003,0.2297,30.1201,0.0000,36.7956,-27.8852,0.4792,0.0000
5827.2000,61.3176,0.2294,30.4477,0.0000,37.1741,-28.2754,0.4784,0.0000
5827.3000,61.3344,0.2290,30.1030,0.0000,36.7759,-27.8648,0.4777,0.0000
5827.4000,61.3495,0.2286,29.1810,0.0000,35.7107,-26.7667,0.4769,0.0000
5827.5000,61.3606,0.2282,27.7932,0.0000,34.1075,-25.1139,0.4762,0.0000
5827.6000,61.3671,0.2278,26.5893,0.0000,32.7167,-23.6801,0.4755,0.0000
5827.7000,61.3709,0.2274,25.9331,0.0000,31.9588,-22.8987,0.4749,0.0000
5827.8000,61.3733,0.2270,25.4391,0.0000,31.3880,-22.3103,0.4742,0.0000
5827.9000,61.3740,0.2266,25.3992,0.0000,31.3419,-22.2627,0.4736,0.0000
5828.0000,61.3763,0.2263,25.9318,0.0000,31.9572,-22.8971,0.4730,0.0000
5828.1000,61.3802,0.2259,26.3904,0.0000,32.4870,-23.4433,0.4723,0.0000
5828.2000,61.3853,0.2255,26.3924,0.0000,32.4894,-23.4457,0.4717,0.0000
5828.3000,61.3893,0.2251,26.2083,0.0000,32.2766,-23.2263,0.4710,0.0000
5828.4000,61.3932,0.2247,25.4915,0.0000,31.4486,-22.3727,0.4704,0.0000
5828.5000,61.3928,0.2244,24.3787,0.0000,30.1631,-21.0474,0.4698,0.0000
5828.6000,61.3900,0.2240,23.6382,0.0000,29.3075,-20.1655,0.4692,0.0000
5828.7000,61.3850,0.2236,23.2370,0.0000,28.8441,-19.6877,0.4687,0.0000
5828.8000,61.3797,0.2232,23.0328,0.0000,28.6082,-19.4446,0.4681,0.0000
5828.9000,61.3736,0.2228,22.9793,0.0000,28.5464,-19.3808,0.4676,0.0000
5829.0000,61.3680,0.2225,22.9429,0.0000,28.5044,-19.3375,0.4671,0.0000
5829.1000,61.3617,0.2221,22.6417,0.0000,28.1564,-18.9787,0.4665,0.0000
5829.2000,61.3544,0.2217,22.2761,0.0000,27.7341,-18.5433,0.4660,0.0000
5829.3000,61.3459,0.2213,21.8367,0.0000,27.2265,-18.0200,0.4655,0.0000
5829.4000,61.3359,0.2210,21.6149,0.0000,26.9702,-17.7559,0.4650,0.0000
5829.5000,61.3261,0.2206,21.8876,0.0000,27.2852,-18.0806,0.4645,0.0000
5829.6000,61.3179,0.2202,22.1349,0.0000,27.5709,-18.3751,0.4640,0.0000
5829.7000,61.3096,0.2199,22.6325,0.0000,28.1458,-18.9678,0.4635,0.0000
5829.8000,61.3045,0.2195,23.6507,0.0000,29.3220,-20.1804,0.4629,0.0000
5829.9000,61.3026,0.2191,24.7439,0.0000,30.5849,-21.4824,0.4623,0.0000
5830.0000,61.3043,0.2188,25.3640,0.0000,31.3013,-22.2209,0.4617,0.0000
5830.1000,61.3062,0.2184,25.6633,0.0000,31.6470,-22.5773,0.4611,0.0000
5830.2000,61.3098,0.2180,25.7191,0.0000,31.7115,-22.6438,0.4605,0.0000
5830.3000,61.3121,0.2177,25.6386,0.0000,31.6184,-22.5479,0.4599,0.0000
5830.4000,61.3151,0.2173,26.0124,0.0000,32.0503,-22.9931,0.4592,0.0000
5830.5000,61.3197,0.2169,26.6548,0.0000,32.7924,-23.7582,0.4586,0.0000
5830.6000,61.3267,0.2166,27.3360,0.0000,33.5794,-24.5695,0.4579,0.0000
5830.7000,61.3355,0.2162,28.0673,0.0000,34.4242,-25.4404,0.4572,0.0000
5830.8000,61.3469,0.2159,28.5419,0.0000,34.9725,-26.0056,0.4565,0.0000
5830.9000,61.3586,0.2155,28.3548,0.0000,34.7564,-25.7828,0.4558,0.0000
5831.0000,61.3689,0.2152,27.7956,0.0000,34.1103,-25.1168,0.4551,0.0000
5831.1000,61.3771,0.2148,27.2071,0.0000,33.4305,-24.4160,0.4544,0.0000
5831.2000,61.3837,0.2145,26.5155,0.0000,32.6315,-23.5923,0.4537,0.0000
5831.3000,61.3877,0.2141,25.9548,0.0000,31.9838,-22.9245,0.4531,0.0000
5831.4000,61.3909,0.2138,26.0310,0.0000,32.0719,-23.0153,0.4524,0.0000
5831.5000,61.3953,0.2134,26.7221,0.0000,32.8701,-23.8383,0.4518,0.0000
5831.6000,61.4027,0.2131,27.8255,0.0000,34.1449,-25.1524,0.4511,0.0000
5831.7000,61.4139,0.2127,29.2498,0.0000,35.7903,-26.8487,0.4504,0.0000
5831.8000,61.4301,0.2124,30.8117,0.0000,37.5947,-28.7089,0.4496,0.0000
5831.9000,61.4508,0.2121,32.2179,0.0000,39.2191,-30.3836,0.4488,0.0000
5832.0000,61.4755,0.2117,33.5529,0.0000,40.7613,-31.9735,0.4479,0.0000
5832.1000,61.5043,0.2114,34.8214,0.0000,42.2267,-33.4842,0.4470,0.0000
5832.2000,61.5367,0.2111,35.7001,0.0000,43.2419,-34.5308,0.4461,0.0000
5832.3000,61.5707,0.2107,36.3924,0.0000,44.0416,-35.3552,0.4451,0.0000
5832.4000,61.6071,0.2104,36.4875,0.0000,44.1515,-35.4685,0.4441,0.0000
5832.5000,61.6415,0.2101,36.0000,0.0000,43.5883,-34.8879,0.4431,0.0000
5832.6000,61.6748,0.2098,35.5884,0.0000,43.1128,-34.3977,0.4422,0.0000
5832.7000,61.7065,0.2094,34.9967,0.0000,42.4292,-33.6930,0.4412,0.0000
5832.8000,61.7359,0.2091,34.0798,0.0000,41.3701,-32.6011,0.4403,0.0000
5832.9000,61.7619,0.2088,33.4486,0.0000,40.6408,-31.8493,0.4394,0.0000
5833.0000,61.7873,0.2085,33.5105,0.0000,40.7123,-31.9230,0.4385,0.0000
5833.1000,61.8135,0.2082,33.6543,0.0000,40.8784,-32.0942,0.4376,0.0000
5833.2000,61.8397,0.2078,33.6115,0.0000,40.8291,-32.0433,0.4367,0.0000
5833.3000,61.8655,0.2075,33.8192,0.0000,41.0690,-32.2906,0.4359,0.0000
5833.4000,61.8929,0.2072,34.3333,0.0000,41.6629,-32.9030,0.4350,0.0000
5833.5000,61.9217,0.2069,34.2852,0.0000,41.6073,-32.8456,0.4340,0.0000
5833.6000,61.9486,0.2066,33.6491,0.0000,40.8725,-32.0881,0.4331,0.0000
5833.7000,61.9734,0.2063,33.5555,0.0000,40.7644,-31.9766,0.4322,0.0000
5833.8000,61.9996,0.2060,33.6385,0.0000,40.8602,-32.0754,0.4314,0.0000
5833.9000,62.0247,0.2057,33.3450,0.0000,40.5212,-31.7259,0.4305,0.0000
5834.0000,62.0490,0.2054,33.8145,0.0000,41.0635,-32.2851,0.4296,0.0000
5834.1000,62.0769,0.2051,35.1151,0.0000,42.5661,-33.8340,0.4287,0.0000
5834.2000,62.1090,0.2048,36.2602,0.0000,43.8889,-35.1978,0.4277,0.0000
5834.3000,62.1437,0.2045,36.8743,0.0000,44.5983,-35.9291,0.4267,0.0000
5834.4000,62.1793,0.2042,36.8405,0.0000,44.5592,-35.8889,0.4257,0.0000
5834.5000,62.2136,0.2039,35.9096,0.0000,43.4838,-34.7802,0.4247,0.0000
5834.6000,62.2433,0.2037,34.3222,0.0000,41.6501,-32.8897,0.4238,0.0000
5834.7000,62.2678,0.2034,32.3544,0.0000,39.3767,-30.5461,0.4229,0.0000
5834.8000,62.2855,0.2031,30.5133,0.0000,37.2499,-28.3535,0.4221,0.0000
5834.9000,62.2988,0.2028,29.1135,0.0000,35.6328,-26.6863,0.4213,0.0000
5835.0000,62.3079,0.2026,27.6084,0.0000,33.8941,-24.8939,0.4206,0.0000
5835.1000,62.3120,0.2023,26.1929,0.0000,32.2588,-23.2080,0.4199,0.0000
5835.2000,62.3126,0.2020,25.2106,0.0000,31.1241,-22.0382,0.4193,0.0000
