t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW
2637.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2638.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2639.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2640.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2641.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2642.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2643.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2644.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2645.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2646.0000,1.2643,0.3512,0.0000,15200.0577,3.0269
2647.0000,5.4771,1.5214,0.0000,15200.9941,13.1050
2648.0000,9.6757,2.6877,0.0000,15203.0993,23.0529
2649.0000,13.8321,3.8423,0.0000,15206.3656,32.5816
2650.0000,17.9043,4.9734,0.0000,15210.7760,41.2606
2651.0000,21.8390,6.0664,0.0000,15216.2997,48.5870
2652.0000,25.5774,7.1048,0.0000,15222.8905,54.0888
2653.0000,28.9403,8.0390,0.0000,15230.4766,52.5881
2654.0000,31.6992,8.8053,0.0000,15238.9109,48.9153
2655.0000,33.9936,9.4427,0.0000,15248.0442,45.4456
2656.0000,35.8883,9.9690,0.0000,15257.7616,37.9209
2657.0000,37.1524,10.3201,0.0000,15267.9194,27.5842
2658.0000,37.8806,10.5224,0.0000,15278.3508,20.1903
2659.0000,38.3803,10.6612,0.0000,15288.9444,19.8449
2660.0000,38.7943,10.7762,0.0000,15299.6699,15.7103
2661.0000,39.0860,10.8572,0.0000,15310.4877,15.1859
2662.0000,39.2767,10.9102,0.0000,15321.3762,11.2705
2663.0000,39.3432,10.9287,0.0000,15332.2944,12.2547
2664.0000,39.5063,10.9740,0.0000,15343.2463,12.4508
2665.0000,39.5979,10.9994,0.0000,15354.2358,10.5619
2666.0000,39.6178,11.0050,0.0000,15365.2373,10.4728
2667.0000,39.5915,10.9976,0.0000,15376.2415,8.7388
2668.0000,39.5767,10.9935,0.0000,15387.2347,10.7334
2669.0000,39.6030,11.0008,0.0000,15398.2332,10.6439
2670.0000,39.6404,11.0112,0.0000,15409.2401,10.3480
2671.0000,39.6953,11.0265,0.0000,15420.2581,10.4882
2672.0000,39.7218,11.0338,0.0000,15431.2866,12.1098
2673.0000,39.8521,11.0700,0.0000,15442.3390,12.2735
2674.0000,40.0141,11.1150,0.0000,15453.4262,15.5867
2675.0000,40.2526,11.1813,0.0000,15464.5755,14.7666
2676.0000,40.4205,11.2279,0.0000,15475.7847,11.3807
2677.0000,40.5463,11.2629,0.0000,15487.0288,12.0130
2678.0000,40.6012,11.2781,0.0000,15498.3011,10.8742
2679.0000,40.6247,11.2846,0.0000,15509.5849,7.4909
2680.0000,40.4126,11.2257,0.0000,15520.8387,7.4858
2681.0000,40.4332,11.2314,0.0000,15532.0614,12.5374
2682.0000,40.5088,11.2525,0.0000,15543.3061,10.6738
2683.0000,40.5351,11.2598,0.0000,15554.5638,9.8888
2684.0000,40.5007,11.2502,0.0000,15565.8185,10.6503
2685.0000,40.5184,11.2551,0.0000,15577.0722,9.9363
2686.0000,40.1794,11.1609,0.0000,15588.3173,-47.4605
2687.0000,35.0948,9.7485,0.0000,15598.8098,-92.5632
2688.0000,29.6836,8.2454,0.0000,15607.8068,-78.8531
2689.0000,24.2724,6.7423,0.0000,15615.3007,-64.8614
2690.0000,18.8613,5.2392,0.0000,15621.2915,-50.6394
2691.0000,13.4501,3.7361,0.0000,15625.7792,-36.2383
2692.0000,8.0390,2.2330,0.0000,15628.7638,-21.7097
2693.0000,3.2650,0.9069,0.0000,15630.2780,-4.7287
2694.0000,1.3127,0.3646,0.0000,15630.8735,-0.6201
2695.0000,0.5278,0.1466,0.0000,15631.1130,-0.0492
2696.0000,0.2122,0.0589,0.0000,15631.2093,-0.0963
2697.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2698.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2699.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2700.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2701.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2702.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2703.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2704.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2705.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2706.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2707.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2708.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2709.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2710.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2711.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2712.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2713.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2714.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2715.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2716.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2717.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2718.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2719.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2720.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2721.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2722.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2723.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2724.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2725.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2726.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2727.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2728.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2729.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2730.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2731.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2732.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2733.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2734.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2735.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2736.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2737.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2738.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2739.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2740.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2741.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2742.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2743.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2744.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2745.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2746.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2747.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2748.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2749.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2750.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2751.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2752.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2753.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2754.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2755.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2756.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2757.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2758.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2759.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2760.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2761.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2762.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2763.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2764.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2765.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2766.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2767.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2768.0000,0.0000,0.0000,0.0000,15631.2122,0.0000
2769.0000,3.5623,0.9895,0.0000,15631.6179,8.9791
2770.0000,8.0113,2.2254,0.0000,15633.2256,20.1790
2771.0000,12.4436,3.4566,0.0000,15636.0671,31.2284
2772.0000,16.8362,4.6767,0.0000,15640.1350,41.8853
2773.0000,21.1572,5.8770,0.0000,15645.4139,51.8124
2774.0000,25.2782,7.0217,0.0000,15651.8741,55.8874
2775.0000,28.7389,7.9830,0.0000,15659.3911,54.0445
2776.0000,31.6607,8.7946,0.0000,15667.7903,52.2162
2777.0000,34.1865,9.4962,0.0000,15676.9437,50.4195
2778.0000,36.4034,10.1121,0.0000,15686.7541,48.6735
2779.0000,38.3701,10.6584,0.0000,15697.1445,46.9932
2780.0000,40.1286,11.1468,0.0000,15708.0515,45.3889
2781.0000,41.7108,11.5863,0.0000,15719.4218,43.8667
2782.0000,43.1412,11.9837,0.0000,15731.2101,42.4297
2783.0000,44.4397,12.3444,0.0000,15743.3769,41.0784
2784.0000,45.6226,12.6729,0.0000,15755.8880,39.8117
2785.0000,46.7825,12.9951,0.0000,15768.7166,47.2506
2786.0000,47.9657,13.3238,0.0000,15781.8878,37.5283
2787.0000,48.7163,13.5323,0.0000,15795.3238,29.3857
2788.0000,49.1900,13.6639,0.0000,15808.9269,24.1107
2789.0000,49.4840,13.7455,0.0000,15822.6353,19.3978
2790.0000,49.5380,13.7606,0.0000,15836.3909,16.1075
2791.0000,49.5531,13.7648,0.0000,15850.1565,13.5430
2792.0000,49.5791,13.7720,0.0000,15863.9235,14.3315
2793.0000,49.5106,13.7529,0.0000,15877.6853,13.1604
2794.0000,49.4267,13.7296,0.0000,15891.4280,11.4231
2795.0000,49.3283,13.7023,0.0000,15905.1423,13.3015
2796.0000,49.3825,13.7174,0.0000,15918.8480,17.8197
2797.0000,49.4725,13.7424,0.0000,15932.5809,14.4471
2798.0000,49.3833,13.7176,0.0000,15946.3141,10.7630
2799.0000,49.2325,13.6757,0.0000,15960.0090,12.8009
2800.0000,49.2259,13.6739,0.0000,15973.6843,13.3887
2801.0000,49.1621,13.6561,0.0000,15987.3479,15.8061
2802.0000,49.3617,13.7116,0.0000,16001.0265,21.4006
2803.0000,49.5946,13.7763,0.0000,16014.7725,19.5210
2804.0000,49.7442,13.8178,0.0000,16028.5711,17.6731
2805.0000,49.7966,13.8324,0.0000,16042.3971,16.6763
2806.0000,49.8542,13.8484,0.0000,16056.2389,15.9271
2807.0000,49.8608,13.8502,0.0000,16070.0898,14.6439
2808.0000,49.7974,13.8326,0.0000,16083.9341,11.4558
2809.0000,49.6253,13.7848,0.0000,16097.7448,9.3534
2810.0000,49.4517,13.7366,0.0000,16111.5040,9.9513
2811.0000,49.2049,13.6680,0.0000,16125.2065,9.1295
2812.0000,49.0044,13.6123,0.0000,16138.8441,12.4545
2813.0000,48.9216,13.5893,0.0000,16152.4470,10.9435
2814.0000,48.8287,13.5635,0.0000,16166.0194,14.3736
2815.0000,48.8159,13.5600,0.0000,16179.5829,13.9537
2816.0000,48.8859,13.5794,0.0000,16193.1491,18.1479
2817.0000,49.0115,13.6143,0.0000,16206.7474,17.2086
2818.0000,49.0719,13.6311,0.0000,16220.3710,16.3374
2819.0000,49.0355,13.6210,0.0000,16234.0011,12.4057
2820.0000,48.9614,13.6004,0.0000,16247.6116,11.8341
2821.0000,48.9315,13.5921,0.0000,16261.2050,15.1109
2822.0000,48.9792,13.6053,0.0000,16274.8036,15.1769
2823.0000,49.0017,13.6116,0.0000,16288.4120,14.5008
2824.0000,49.0912,13.6365,0.0000,16302.0294,20.9575
2825.0000,49.2881,13.6911,0.0000,16315.6994,15.3851
2826.0000,49.2600,13.6833,0.0000,16329.3884,13.5609
2827.0000,49.2184,13.6718,0.0000,16343.0673,13.5687
2828.0000,49.2925,13.6924,0.0000,16356.7456,16.7348
2829.0000,49.3656,13.7127,0.0000,16370.4471,16.3834
2830.0000,49.3504,13.7084,0.0000,16384.1637,10.4997
2831.0000,49.2228,13.6730,0.0000,16397.8537,10.0553
2832.0000,49.0153,13.6154,0.0000,16411.4985,8.0586
2833.0000,48.7506,13.5418,0.0000,16425.0747,9.5739
2834.0000,48.6214,13.5059,0.0000,16438.5973,10.8765
2835.0000,48.6176,13.5049,0.0000,16452.0967,16.7739
2836.0000,48.7226,13.5340,0.0000,16465.6145,17.7765
2837.0000,48.8491,13.5692,0.0000,16479.1654,18.5073
2838.0000,49.0900,13.6361,0.0000,16492.7645,22.1553
2839.0000,49.3810,13.7169,0.0000,16506.4417,20.9738
2840.0000,49.5964,13.7768,0.0000,16520.1900,19.3329
2841.0000,49.7446,13.8180,0.0000,16533.9888,17.7994
2842.0000,49.8296,13.8416,0.0000,16547.8204,15.7881
2843.0000,49.8567,13.8491,0.0000,16561.6679,12.8953
2844.0000,49.7260,13.8128,0.0000,16575.4991,12.9014
2845.0000,49.7316,13.8143,0.0000,16589.3117,14.7949
2846.0000,49.7149,13.8097,0.0000,16603.1252,13.9781
2847.0000,49.6569,13.7936,0.0000,16616.9275,13.4361
2848.0000,49.6129,13.7814,0.0000,16630.7176,11.6210
2849.0000,49.5155,13.7543,0.0000,16644.4855,12.2186
2850.0000,49.4405,13.7335,0.0000,16658.2285,12.3108
2851.0000,49.3512,13.7087,0.0000,16671.9493,12.7389
2852.0000,49.2953,13.6931,0.0000,16685.6484,14.8284
2853.0000,49.2198,13.6722,0.0000,16699.3345,12.1830
2854.0000,49.0822,13.6340,0.0000,16712.9894,11.4487
2855.0000,49.0161,13.6156,0.0000,16726.6113,16.0830
2856.0000,49.1987,13.6663,0.0000,16740.2508,20.2826
2857.0000,49.4392,13.7331,0.0000,16753.9511,20.4441
2858.0000,49.6088,13.7802,0.0000,16767.7099,18.8016
2859.0000,49.7522,13.8201,0.0000,16781.5114,17.7123
2860.0000,49.8436,13.8455,0.0000,16795.3451,16.6576
2861.0000,49.9013,13.8615,0.0000,16809.1992,15.9900
2862.0000,49.9377,13.8716,0.0000,16823.0661,15.5680
2863.0000,49.9607,13.8780,0.0000,16836.9412,15.3013
2864.0000,49.9752,13.8820,0.0000,16850.8213,15.1330
2865.0000,49.9740,13.8817,0.0000,16864.7039,14.4538
2866.0000,49.9530,13.8758,0.0000,16878.5825,14.8041
2867.0000,49.8812,13.8559,0.0000,16892.4581,-16.2895
2868.0000,46.4252,12.8959,0.0000,16905.8842,-83.6593
2869.0000,42.4973,11.8048,0.0000,16918.2345,-77.3829
2870.0000,38.5695,10.7137,0.0000,16929.4938,-70.8941
2871.0000,34.6416,9.6227,0.0000,16939.6620,-64.2124
2872.0000,30.7138,8.5316,0.0000,16948.7391,-57.3575
2873.0000,26.7859,7.4405,0.0000,16956.7252,-50.3491
2874.0000,22.8581,6.3495,0.0000,16963.6202,-43.2067
2875.0000,18.9303,5.2584,0.0000,16969.4242,-35.9501
2876.0000,15.0024,4.1673,0.0000,16974.1370,-28.5988
2877.0000,11.0746,3.0763,0.0000,16977.7588,-21.1725
2878.0000,7.1467,1.9852,0.0000,16980.2896,-13.6908
2879.0000,3.2547,0.9041,0.0000,16981.7270,-5.0867
2880.0000,1.1983,0.3328,0.0000,16982.2991,-0.5671
2881.0000,0.4412,0.1225,0.0000,16982.5098,-0.0318
2882.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2883.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2884.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2885.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2886.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2887.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2888.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2889.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2890.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2891.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2892.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2893.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2894.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2895.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2896.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2897.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2898.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2899.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2900.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2901.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2902.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2903.0000,0.0000,0.0000,0.0000,16982.5746,0.0000
2904.0000,0.4485,0.1246,0.0000,16982.5870,0.6942
2905.0000,4.1113,1.1420,0.0000,16983.2110,8.8052
2906.0000,7.8442,2.1790,0.0000,16984.8717,16.7822
2907.0000,11.5618,3.2116,0.0000,16987.5675,24.6388
2908.0000,15.2462,4.2351,0.0000,16991.2919,32.2171
2909.0000,18.8740,5.2428,0.0000,16996.0324,39.3059
2910.0000,22.4164,6.2268,0.0000,17001.7695,45.6626
2911.0000,25.8417,7.1782,0.0000,17008.4750,51.0424
2912.0000,29.1170,8.0881,0.0000,17016.1120,55.2346
2913.0000,32.2111,8.9475,0.0000,17024.6343,58.0958
2914.0000,35.0968,9.7491,0.0000,17033.9877,59.5745
2915.0000,37.7527,10.4869,0.0000,17044.1111,59.7202
2916.0000,40.1167,11.1435,0.0000,17054.9350,56.1304
2917.0000,42.1091,11.6970,0.0000,17066.3637,49.5169
2918.0000,43.4526,12.0702,0.0000,17078.2605,36.2825
2919.0000,44.2964,12.3046,0.0000,17090.4575,26.8184
2920.0000,44.8166,12.4490,0.0000,17102.8373,22.5555
2921.0000,45.0692,12.5192,0.0000,17115.3284,15.2351
2922.0000,45.2207,12.5613,0.0000,17127.8683,15.1354
2923.0000,45.2393,12.5665,0.0000,17140.4365,10.4007
2924.0000,45.0606,12.5168,0.0000,17152.9815,6.0616
2925.0000,44.8136,12.4482,0.0000,17165.4623,6.1963
2926.0000,44.6673,12.4076,0.0000,17177.8856,10.1665
2927.0000,44.5926,12.3868,0.0000,17190.2829,9.0882
2928.0000,44.3785,12.3274,0.0000,17202.6432,5.5986
2929.0000,44.1009,12.2502,0.0000,17214.9341,4.6837
2930.0000,43.8469,12.1797,0.0000,17227.1473,7.3728
2931.0000,43.7373,12.1493,0.0000,17239.3080,12.2424
2932.0000,43.9135,12.1982,0.0000,17251.4781,16.6292
2933.0000,43.8152,12.1709,0.0000,17263.7008,-49.1444
2934.0000,38.6259,10.7294,0.0000,17275.1915,-103.9623
2935.0000,33.0862,9.1906,0.0000,17285.1515,-89.7621
2936.0000,27.5465,7.6518,0.0000,17293.5727,-75.2329
2937.0000,22.0069,6.1130,0.0000,17300.4551,-60.4297
2938.0000,16.4672,4.5742,0.0000,17305.7987,-45.4076
2939.0000,10.9275,3.0354,0.0000,17309.6036,-30.2218
2940.0000,5.4000,1.5000,0.0000,17311.8698,-14.3110
2941.0000,2.0072,0.5576,0.0000,17312.8035,-1.3543
2942.0000,0.9143,0.2540,0.0000,17313.1897,-0.2005
2943.0000,0.4165,0.1157,0.0000,17313.3657,-0.0049
2944.0000,0.0000,0.0000,0.0000,17313.4432,-0.0000
2945.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2946.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2947.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2948.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2949.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2950.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2951.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2952.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2953.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2954.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2955.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2956.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2957.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2958.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2959.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2960.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2961.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2962.0000,0.0000,0.0000,0.0000,17313.4432,0.0000
2963.0000,3.5311,0.9808,0.0000,17313.8933,7.9094
2964.0000,7.4490,2.0692,0.0000,17315.4186,16.6562
2965.0000,11.3449,3.1514,0.0000,17318.0296,25.2083
2966.0000,15.1912,4.2198,0.0000,17321.7167,33.2978
2967.0000,18.9499,5.2639,0.0000,17326.4611,40.5734
2968.0000,22.5763,6.2712,0.0000,17332.2322,46.6539
2969.0000,26.0225,7.2285,0.0000,17338.9867,51.2007
2970.0000,29.2426,8.1229,0.0000,17346.6681,53.9917
2971.0000,32.1978,8.9438,0.0000,17355.2079,54.9738
2972.0000,34.8263,9.6740,0.0000,17364.5265,52.1594
2973.0000,36.9397,10.2610,0.0000,17374.5105,39.8473
2974.0000,38.0479,10.5688,0.0000,17384.9414,25.3814
2975.0000,38.6906,10.7474,0.0000,17395.6047,21.4527
2976.0000,39.2084,10.8912,0.0000,17406.4260,19.3516
2977.0000,39.5153,10.9765,0.0000,17417.3666,13.5591
2978.0000,39.6585,11.0163,0.0000,17428.3621,12.7418
2979.0000,39.6400,11.0111,0.0000,17439.3816,7.5719
2980.0000,39.6395,11.0110,0.0000,17450.3899,10.6928
2981.0000,39.6926,11.0257,0.0000,17461.4089,10.3493
2982.0000,39.7059,11.0294,0.0000,17472.4391,7.8437
2983.0000,39.5714,10.9921,0.0000,17483.4485,9.1865
2984.0000,39.5241,10.9789,0.0000,17494.4372,8.0217
2985.0000,39.5051,10.9737,0.0000,17505.4092,11.5662
2986.0000,39.5557,10.9877,0.0000,17516.3968,6.2693
2987.0000,39.3732,10.9370,0.0000,17527.3587,6.3038
2988.0000,39.2433,10.9009,0.0000,17538.2755,8.1322
2989.0000,39.1067,10.8630,0.0000,17549.1594,6.0332
2990.0000,38.9056,10.8071,0.0000,17559.9949,5.4656
2991.0000,38.7663,10.7684,0.0000,17570.7776,9.2105
2992.0000,38.8007,10.7780,0.0000,17581.5489,11.9495
2993.0000,38.9885,10.8301,0.0000,17592.3513,13.9118
2994.0000,39.1544,10.8762,0.0000,17603.2069,13.4909
2995.0000,39.4585,10.9607,0.0000,17614.1228,15.2819
2996.0000,39.5937,10.9982,0.0000,17625.1077,10.6052
2997.0000,39.5871,10.9964,0.0000,17636.1068,9.6011
2998.0000,39.5393,10.9831,0.0000,17647.0972,10.1449
2999.0000,39.6074,11.0021,0.0000,17658.0882,11.6385
3000.0000,39.5856,10.9960,0.0000,17669.0913,8.3167
3001.0000,39.4621,10.9617,0.0000,17680.0745,4.4952
3002.0000,37.8127,10.5035,0.0000,17690.9137,-66.1156
3003.0000,34.0599,9.4611,0.0000,17700.8960,-60.0500
3004.0000,30.3071,8.4186,0.0000,17709.8358,-53.8290
3005.0000,26.5543,7.3762,0.0000,17717.7333,-47.4696
3006.0000,22.8015,6.3337,0.0000,17724.5882,-40.9891
3007.0000,19.0487,5.2913,0.0000,17730.4008,-34.4044
3008.0000,15.2959,4.2489,0.0000,17735.1708,-27.7329
3009.0000,11.5431,3.2064,0.0000,17738.8985,-20.9915
3010.0000,7.7903,2.1640,0.0000,17741.5837,-14.1974
3011.0000,4.1815,1.1615,0.0000,17743.2323,-5.9927
3012.0000,2.0404,0.5668,0.0000,17744.0613,-1.2511
3013.0000,0.9963,0.2768,0.0000,17744.4660,-0.2159
3014.0000,0.4865,0.1351,0.0000,17744.6637,-0.0112
3015.0000,0.2376,0.0660,0.0000,17744.7602,0.0170
3016.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3017.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3018.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3019.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3020.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3021.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3022.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3023.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3024.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3025.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3026.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3027.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3028.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3029.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3030.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3031.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3032.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3033.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3034.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3035.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3036.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3037.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3038.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3039.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3040.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3041.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3042.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3043.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3044.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3045.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3046.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3047.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3048.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3049.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3050.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3051.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3052.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3053.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3054.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3055.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3056.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3057.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3058.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3059.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3060.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3061.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3062.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3063.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3064.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3065.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3066.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3067.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3068.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3069.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3070.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
